data;código do campo;campo;preco
45870;4598;Búzios;1,09622
45870;4827;Búzios_ECO;1,09622
45870;4700;Caburé;0,82013
45870;4706;Caburé Leste;0,82013
45870;51;Cachoeirinha;1,00775
45870;50;Cacimbas;0,66382
45870;4802;Camaçari;0,73912
45870;1184;Camarupim;0,81321
45870;2585;Camarupim Norte;0,81321
45870;62;Campo Grande;0,91038
45870;55;Canabrava;1,24633
45870;669;Canapu;0,99206
45870;666;Canário;1,61562
45870;1043;Cancã;0,57651
45870;46;Candeias;0,77154
45870;53;Cangoá;0,6678
45870;63;Cantagalo;0,86455
45870;52;Canto do Amaro;1,12152
45870;78;Carapeba;1,62504
45870;2325;Carapitanga;0,77884
45870;80;Caratinga;1,14517
45870;2505;Carcará;2,58728
45870;1725;Cardeal;2,58728
45870;4664;Cardeal Amarelo;0,62064
45870;4665;Cardeal do Nordeste;0,68351
45870;74;Carmópolis;1,14417
45870;82;Cassarongongo;0,66031
45870;67;Castanhal;0,47293
45870;1164;Caxareu;0,9228
45870;88;Cexis;0,96651
45870;1404;Cidade de Aracaju;2,58728
45870;66;Cioba;0,70357
45870;923;Colibri;2,58728
45870;72;Conceição;0,77979
45870;3605;Concriz;2,58728
45870;83;Coqueiro Seco;0,58397
45870;58;Córrego Dourado;0,71729
45870;2005;Crejoá;2,58728
45870;91;Dom João;1,44598
45870;95;Enchova;0,69514
45870;96;Enchova Oeste;0,88153
45870;98;Espadarte;1,14744
45870;4879;Espadim;1,00317
45870;99;Estreito;2,58728
45870;101;Fazenda Alegre;0,57461
45870;103;Fazenda Alvorada;1,27384
45870;100;Fazenda Azevedo;1,11946
45870;106;Fazenda Bálsamo;1,22102
45870;105;Fazenda Belém BA;0,72601
45870;131;Fazenda Belém CE;2,58728
45870;104;Fazenda Boa Esperança;1,38637
45870;110;Fazenda Canaan;2,58728
45870;107;Fazenda Cedro;0,92003
45870;108;Fazenda Curral;1,00775
45870;112;Fazenda Guindaste;0,93305
45870;113;Fazenda Imbé;1,13316
45870;115;Fazenda Malaquias;0,68041
45870;116;Fazenda Matinha;0,77979
45870;117;Fazenda Onça;1,12902
45870;118;Fazenda Panelas;0,99177
45870;120;Fazenda Pau Brasil;1,02942
45870;119;Fazenda Pocinho;0,6124
45870;123;Fazenda Rio Branco;2,58728
45870;127;Fazenda Santa Luzia;0,76147
45870;129;Fazenda Santa Rosa;0,77979
45870;125;Fazenda Santo Estevão;2,58728
45870;126;Fazenda São Jorge;0,74276
45870;128;Fazenda São Rafael;0,94278
45870;1224;Foz do Vaza-Barris;2,58728
45870;122;Frade;0,67388
45870;130;Furado;0,83551
45870;4085;Galo de Campina;0,55568
45870;4528;Gavião Azul;0,61464
45870;4822;Gavião Belo;0,75516
45870;4558;Gavião Branco;0,62742
45870;4617;Gavião Branco Norte;0,70326
45870;4608;Gavião Caboclo;0,65776
45870;4629;Gavião Carijó;0,6854
45870;4859;Gavião Mateiro;0,61039
45870;4627;Gavião Preto;0,67554
45870;4529;Gavião Real;0,6427
45870;4630;Gavião Tesoura;0,70713
45870;4861;Gavião Vaqueiro;0,72074
45870;4666;Gavião Vermelho;0,61348
45870;383;Golfinho;0,69589
45870;135;Gomo;0,67469
45870;134;Guamaré;2,58728
45870;1283;Guanambi;1,1735
45870;2405;Harpia;2,58728
45870;142;Icapuí;2,58728
45870;141;Ilha de Bimbarra;0,81471
45870;144;Ilha Pequena;2,08525
45870;875;Inhambu;0,56812
45870;4691;Iraí;0,48236
45870;4841;Irara;2,58728
45870;4713;Iraúna;1,11154
45870;1103;Irerê;2,58728
45870;4711;Itaparica;0,69212
45870;4615;Itapu;1,16732
45870;4828;Itapu_ECO;1,16732
45870;1123;Jaçanã;1,00476
45870;147;Jacuípe;0,78952
45870;743;Jacutinga;0,55983
45870;150;Janduí;0,7446
45870;148;Jequiá;1,69453
45870;2285;Jiribatuba;0,88764
45870;702;João de Barro;1,39513
45870;153;Juazeiro;1,11273
45870;152;Jubarte;0,99101
45870;983;Juriti;2,41732
45870;154;Lagoa Aroeira;2,58728
45870;162;Lagoa do Paulo;0,93462
45870;483;Lagoa do Paulo Norte;0,97545
45870;673;Lagoa do Paulo Sul;0,60677
45870;161;Lagoa Parda;0,78524
45870;165;Lagoa Parda Norte;0,67908
45870;168;Lagoa Suruaca;0,94338
45870;159;Lamarão;0,87634
45870;1746;Lapa;0,66328
45870;157;Leodório;1,18865
45870;167;Leste de Poço Xavier;1,11229
45870;169;Leste do Urucu;0,70696
45870;158;Linguado;0,84994
45870;171;Livramento;1,00775
45870;160;Lorena;0,97942
45870;4552;Maçarico;0,74075
45870;174;Macau;1,29604
45870;4702;Mãe-da-Lua;1,21151
45870;185;Malombê;1,11531
45870;190;Manati;0,60735
45870;178;Mandacaru;1,12069
45870;4876;Manjuba;1,06871
45870;172;Marimbá;1,18339
45870;196;Marlim;1,02928
45870;187;Marlim Leste;1,2587
45870;188;Marlim Sul;1,116
45870;195;Massapê;0,8562
45870;197;Massuí;0,8763
45870;184;Mata de São João;1,25183
45870;181;Mato Grosso;0,78203
45870;4684;Mero;0,9506
45870;381;Mexilhão;0,69204
45870;180;Miranga;0,91918
45870;183;Miranga Norte;1,01218
45870;175;Monte Alegre;0,54367
45870;192;Mossoró;2,58728
45870;4852;Muriqui;2,58728
45870;4718;Murucututu;0,88976
45870;4740;Nordeste de Sapinhoá;1,07803
45870;4741;Noroeste de Sapinhoá;1,07803
45870;4654;Norte de Berbigão;1,2099
45870;202;Norte de Fazenda Caruaçu;0,84206
45870;4658;Norte de Sururu;0,88023
45870;4647;Oeste de Atapu;0,73836
45870;206;Oeste de Ubarana;0,70357
45870;657;Ostra;2,58728
45870;4873;PA-1-BGM-6-ES_ES-T-506_R11;2,58728
45870;4801;PA-1GREN1DBA_REC-T-108;2,58728
45870;217;Pajeú;0,68041
45870;219;Pampo;0,96389
45870;705;Papa-Terra;0,87905
45870;4689;Paramirim do Vencimento;2,58728
45870;1645;Pardal;0,97942
45870;215;Pargo;1,19362
45870;208;Paru;0,83551
45870;3885;Patativa;1,11229
45870;4593;Paturi;0,74075
45870;221;Pedra Sentada;1,34057
45870;212;Pedrinhas;1,14882
45870;695;Peregrino;1,28265
45870;1144;Periquito;0,61333
45870;4742;Periquito Nordeste;0,62628
45870;4720;Periquito Norte;0,67729
45870;214;Peroá;0,67386
45870;213;Pescada;1,05253
45870;4805;Piaçabuçu;2,58728
45870;216;Pilar;0,693
45870;658;Pintassilgo;2,58728
45870;222;Piraúna;1,19118
45870;4579;Pitangola;1,28265
45870;223;Poço Verde;2,58728
45870;583;Polvo;1,60585
45870;220;Ponta do Mel;1,35918
45870;210;Porto Carão;2,58728
45870;226;Quererá;0,77979
45870;2785;Rabo Branco;0,96988
45870;232;Redonda;2,58728
45870;242;Remanso;0,8444
45870;234;Riacho da Forquilha;1,10639
45870;245;Riacho Ouricuri;1,70019
45870;255;Riacho São Pedro;0,57218
45870;243;Riachuelo;0,99508
45870;229;Rio do Bu;1,52452
45870;4125;Rio do Carmo;2,58728
45870;246;Rio dos Ovos;1,62151
45870;2425;Rio Ipiranga;0,96474
45870;235;Rio Itariri;1,7235
45870;236;Rio Itaúnas;0,6551
45870;4803;Rio Joanes;0,73131
45870;4710;Rio Mariricu;0,79024
45870;241;Rio Mossoró;1,3664
45870;256;Rio Subaúma;2,06987
45870;257;Rio Urucu;0,75464
45870;1303;Rolinha;1,59917
45870;244;Roncador;0,80462
45870;263;Sabiá;0,62094
45870;3705;Sabiá Bico-de-Osso;0,59124
45870;3465;Sabiá da Mata;0,7446
45870;4862;Sabiá-Laranjeira;2,58728
45870;267;Salina Cristal;0,55478
45870;2085;Sanhaçu;0,86587
45870;261;Santana;1,09293
45870;269;São Domingos;1,60073
45870;4695;São João;2,58728
45870;2885;São Mateus Leste;0,60372
45870;284;São Pedro;0,9016
45870;2365;Sapinhoá;1,07803
45870;270;Sauípe;2,58728
45870;4614;Sépia;1,1839
45870;4676;Sépia Leste;1,1839
45870;4846;Sépia_ECO;1,1839
45870;279;Serra do Mel;1,26973
45870;287;Serra Vermelha;2,58728
45870;271;Serraria;1,35295
45870;276;Sesmaria;1,01673
45870;3565;Sibite;1,10639
45870;288;Siririzinho;1,02701
45870;265;Socorro;0,89002
45870;268;Socorro Extensão;0,90089
45870;4739;Sudoeste de Sapinhoá;1,07803
45870;285;Sudoeste Urucu;0,75464
45870;4758;Suindara;2,58728
45870;4656;Sul de Berbigão;1,2099
45870;266;Sul de Coruripe;1,46903
45870;4660;Sul de Sururu;0,88023
45870;4611;Sul de Tupi;0,96644
45870;4649;Sururu;1,04656
45870;286;Sussuarana;0,94904
45870;1023;Tabuiaiá;0,52665
45870;292;Tabuleiro dos Martins;1,42128
45870;4888;Tambaqui;0,93779
45870;691;Tambaú;0,66869
45870;682;Tambuatá;1,09622
45870;4863;Tanatau;2,58728
45870;803;Tangará;0,77175
45870;4245;Tapiranga Norte;0,78204
45870;293;Taquipe;1,14925
45870;289;Tartaruga;1,54173
45870;3645;Tartaruga Verde;1,14745
45870;4747;Tartaruga Verde Sudoeste;1,14744
45870;3866;Tiê;1,12846
45870;1383;Tigre;1,32355
45870;4750;Tiriba;2,58728
45870;291;Três Marias;0,68041
45870;294;Trilha;0,9606
45870;1865;Trinca Ferro;0,74075
45870;3945;Trovoada;1,4165
45870;4534;Tubarão Martelo;1,60585
45870;3325;Tucano;2,58728
45870;4746;Tucano Grande;0,71991
45870;1063;Tupi;1,01365
45870;295;Ubarana;0,70357
45870;443;Uirapuru;0,91757
45870;10000;UO SIX - São Mateus do Sul;1,11327
45870;296;Upanema;0,74075
45870;843;Uruguá;0,66869
45870;4709;Urutau;2,58728
45870;4714;Vale do Quiricó;1,06465
45870;302;Varginha;1,11229
45870;299;Vermelho;1,08172
45870;297;Voador;1,00317
45901;823;Abalone;0,82429
45901;783;Acajá-Burizinho;1,07061
45901;563;Acauã;0,75504
45901;5;Água Grande;0,73409
45901;4821;Águia Real;2,76419
45901;7;Aguilhada;0,99798
45901;3;Albacora;0,71087
45901;4;Albacora Leste;0,70555
45901;4866;Alto Alegre;2,76419
45901;15;Alto do Rodrigues;0,45264
45901;523;Anambé;0,85428
45901;4899;AnC_Jubarte_Nordeste;2,76419
45901;4897;AnC_Jubarte_Sudoeste;2,76419
45901;4824;ANC_Mero;0,99134
45901;4755;AnC_NORTE_ATAPU;0,76545
45901;4749;Anc_Tupi;1,00384
45901;1726;Andorinha;2,76419
45901;9;Angelim;1,64977
45901;10;Angico;2,76419
45901;12;Apraiús;1,5558
45901;14;Arabaiana;1,08833
45901;1505;Araçari;1,76059
45901;13;Araçás;1,18796
45901;4708;Araçás Leste;1,17971
45901;4546;Arapaçu;0,85428
45901;4025;Arara Azul;0,77253
45901;662;Araracanga;0,77253
45901;1;Aratu;0,60192
45901;686;Argonauta;0,68541
45901;724;Arribaçã;1,58341
45901;16;Aruari;2,76419
45901;19;Asa Branca;1,15474
45901;21;Atalaia Sul;0,66591
45901;4652;Atapu;0,76545
45901;4845;Atapu_ECO;0,76545
45901;678;Atlanta;0,60576
45901;258;Azulão;0,73614
45901;4886;Azulão Oeste;0,69317
45901;28;Badejo;1,04276
45901;24;Baixa do Algodão;0,68609
45901;464;Baleia Anã;0,57993
45901;4690;Barra Bonita;0,6293
45901;42;Barracuda;1,34591
45901;25;Barrinha;2,76419
45901;1625;Barrinha Leste;2,76419
45901;3825;Barrinha Sudoeste;2,76419
45901;2625;Baúna;1,37762
45901;3245;Bem-Te-Vi;2,76419
45901;30;Benfica;1,1646
45901;2645;Berbigão;1,26765
45901;33;Bicudo;0,82024
45901;26;Biriba;0,84453
45901;29;Boa Esperança;1,15474
45901;1605;Bom Lugar;1,01605
45901;39;Bonito;0,9395
45901;44;Bonsucesso;1,31161
45901;41;Brejinho RN;0,90299
45901;43;Brejo Grande;0,80661
45901;23;Buracica;1,37798
45901;4598;Búzios;1,14113
45901;4827;Búzios_ECO;1,14113
45901;4700;Caburé;0,8401
45901;4706;Caburé Leste;0,8401
45901;51;Cachoeirinha;1,0431
45901;50;Cacimbas;0,6721
45901;4802;Camaçari;0,75483
45901;1184;Camarupim;0,83097
45901;2585;Camarupim Norte;0,83097
45901;62;Campo Grande;0,93438
45901;55;Canabrava;0,66699
45901;669;Canapu;1,02073
45901;666;Canário;1,69514
45901;1043;Cancã;0,5786
45901;46;Candeias;0,7864
45901;53;Cangoá;0,67656
45901;63;Cantagalo;0,88383
45901;52;Canto do Amaro;1,1646
45901;78;Carapeba;1,7067
45901;2325;Carapitanga;0,79881
45901;80;Caratinga;1,3516
45901;2505;Carcará;2,76419
45901;1725;Cardeal;2,76419
45901;4664;Cardeal Amarelo;0,62695
45901;4665;Cardeal do Nordeste;0,69333
45901;74;Carmópolis;1,19571
45901;82;Cassarongongo;0,76629
45901;67;Castanhal;0,47422
45901;1164;Caxareu;0,95465
45901;88;Cexis;0,99695
45901;1404;Cidade de Aracaju;2,76419
45901;66;Cioba;0,71414
45901;923;Colibri;2,76419
45901;72;Conceição;0,79524
45901;3605;Concriz;2,76419
45901;83;Coqueiro Seco;0,5858
45901;58;Córrego Dourado;0,72896
45901;2005;Crejoá;2,76419
45901;91;Dom João;1,51996
45901;95;Enchova;0,70507
45901;96;Enchova Oeste;0,91211
45901;98;Espadarte;1,20349
45901;4879;Espadim;1,03947
45901;99;Estreito;2,76419
45901;101;Fazenda Alegre;0,5765
45901;103;Fazenda Alvorada;1,33298
45901;100;Fazenda Azevedo;1,16033
45901;106;Fazenda Bálsamo;1,27673
45901;105;Fazenda Belém BA;1,05012
45901;131;Fazenda Belém CE;2,76419
45901;104;Fazenda Boa Esperança;1,44905
45901;110;Fazenda Canaan;2,76419
45901;107;Fazenda Cedro;0,9446
45901;108;Fazenda Curral;1,0431
45901;112;Fazenda Guindaste;0,95784
45901;113;Fazenda Imbé;1,18242
45901;115;Fazenda Malaquias;0,68609
45901;116;Fazenda Matinha;0,79524
45901;117;Fazenda Onça;1,17716
45901;118;Fazenda Panelas;1,02698
45901;120;Fazenda Pau Brasil;1,05917
45901;119;Fazenda Pocinho;0,6161
45901;123;Fazenda Rio Branco;2,76419
45901;127;Fazenda Santa Luzia;0,77614
45901;129;Fazenda Santa Rosa;0,79524
45901;125;Fazenda Santo Estevão;2,76419
45901;126;Fazenda São Jorge;0,75569
45901;128;Fazenda São Rafael;0,97137
45901;1224;Foz do Vaza-Barris;2,76419
45901;122;Frade;0,68368
45901;130;Furado;0,85428
45901;4085;Galo de Campina;0,55798
45901;4528;Gavião Azul;0,62056
45901;4822;Gavião Belo;0,77158
45901;4558;Gavião Branco;0,63461
45901;4617;Gavião Branco Norte;0,71707
45901;4608;Gavião Caboclo;0,66729
45901;4629;Gavião Carijó;0,69768
45901;4859;Gavião Mateiro;0,61681
45901;4627;Gavião Preto;0,68702
45901;4529;Gavião Real;0,65157
45901;4630;Gavião Tesoura;0,72225
45901;4861;Gavião Vaqueiro;0,73561
45901;4666;Gavião Vermelho;0,61947
45901;383;Golfinho;0,70598
45901;135;Gomo;0,68131
45901;134;Guamaré;2,76419
45901;1283;Guanambi;1,2274
45901;2405;Harpia;2,76419
45901;142;Icapuí;2,76419
45901;141;Ilha de Bimbarra;0,8359
45901;144;Ilha Pequena;1,87797
45901;875;Inhambu;0,57257
45901;4691;Iraí;0,48356
45901;4841;Irara;2,76419
45901;4713;Iraúna;1,15696
45901;1103;Irerê;2,76419
45901;4711;Itaparica;0,7049
45901;4615;Itapu;1,22364
45901;4828;Itapu_ECO;1,22364
45901;1123;Jaçanã;1,04252
45901;147;Jacuípe;0,80541
45901;743;Jacutinga;0,5614
45901;150;Janduí;0,75075
45901;148;Jequiá;1,77254
45901;2285;Jiribatuba;0,92229
45901;702;João de Barro;1,44993
45901;153;Juazeiro;0,86928
45901;152;Jubarte;1,02271
45901;983;Juriti;2,55312
45901;154;Lagoa Aroeira;2,76419
45901;162;Lagoa do Paulo;0,9653
45901;483;Lagoa do Paulo Norte;1,00973
45901;673;Lagoa do Paulo Sul;0,61578
45901;161;Lagoa Parda;0,80285
45901;165;Lagoa Parda Norte;0,6844
45901;168;Lagoa Suruaca;0,97797
45901;159;Lamarão;0,89671
45901;1746;Lapa;0,68833
45901;157;Leodório;1,23701
45901;167;Leste de Poço Xavier;1,15474
45901;169;Leste do Urucu;0,72395
45901;158;Linguado;0,87421
45901;171;Livramento;1,0431
45901;160;Lorena;1,01089
45901;4552;Maçarico;0,75504
45901;174;Macau;1,34575
45901;4702;Mãe-da-Lua;1,27643
45901;185;Malombê;1,15649
45901;190;Manati;0,61296
45901;178;Mandacaru;1,16235
45901;4876;Manjuba;1,10549
45901;172;Marimbá;1,23782
45901;196;Marlim;1,06698
45901;187;Marlim Leste;1,30337
45901;188;Marlim Sul;1,02617
45901;195;Massapê;0,87915
45901;197;Massuí;0,90177
45901;184;Mata de São João;1,29598
45901;181;Mato Grosso;0,79945
45901;4684;Mero;0,99134
45901;381;Mexilhão;0,70147
45901;180;Miranga;0,94565
45901;183;Miranga Norte;1,04688
45901;175;Monte Alegre;0,54509
45901;192;Mossoró;2,76419
45901;4852;Muriqui;2,76419
45901;4718;Murucututu;0,91472
45901;4740;Nordeste de Sapinhoá;1,12654
45901;4741;Noroeste de Sapinhoá;1,12654
45901;4654;Norte de Berbigão;1,26765
45901;202;Norte de Fazenda Caruaçu;0,8642
45901;4658;Norte de Sururu;0,90922
45901;4647;Oeste de Atapu;0,76545
45901;206;Oeste de Ubarana;0,71414
45901;657;Ostra;0,92103
45901;4873;PA-1-BGM-6-ES_ES-T-506_R11;2,76419
45901;4801;PA-1GREN1DBA_REC-T-108;2,76419
45901;217;Pajeú;0,68609
45901;219;Pampo;1,00021
45901;705;Papa-Terra;0,90288
45901;4689;Paramirim do Vencimento;2,76419
45901;1645;Pardal;1,01089
45901;215;Pargo;1,24632
45901;208;Paru;0,85428
45901;3885;Patativa;1,15474
45901;4593;Paturi;0,75504
45901;221;Pedra Sentada;1,39943
45901;212;Pedrinhas;1,19402
45901;695;Peregrino;1,3327
45901;1144;Periquito;0,61618
45901;4742;Periquito Nordeste;0,63017
45901;4720;Periquito Norte;0,68609
45901;214;Peroá;0,68268
45901;213;Pescada;1,08833
45901;4805;Piaçabuçu;2,76419
45901;216;Pilar;0,70163
45901;658;Pintassilgo;2,76419
45901;222;Piraúna;1,23994
45901;4579;Pitangola;1,3327
45901;223;Poço Verde;2,76419
45901;583;Polvo;1,68036
45901;220;Ponta do Mel;1,42137
45901;210;Porto Carão;2,76419
45901;226;Quererá;0,79524
45901;2785;Rabo Branco;1,00483
45901;232;Redonda;2,76419
45901;242;Remanso;0,86373
45901;234;Riacho da Forquilha;1,15409
45901;245;Riacho Ouricuri;1,80395
45901;255;Riacho São Pedro;0,57402
45901;243;Riachuelo;1,03499
45901;229;Rio do Bu;1,60331
45901;4125;Rio do Carmo;2,76419
45901;246;Rio dos Ovos;1,46826
45901;2425;Rio Ipiranga;1,00663
45901;235;Rio Itariri;1,81708
45901;236;Rio Itaúnas;0,66437
45901;4803;Rio Joanes;0,74457
45901;4710;Rio Mariricu;0,8057
45901;241;Rio Mossoró;1,41564
45901;256;Rio Subaúma;1,24369
45901;257;Rio Urucu;0,77253
45901;1303;Rolinha;1,68455
45901;244;Roncador;1,08139
45901;263;Sabiá;0,62455
45901;3705;Sabiá Bico-de-Osso;0,59404
45901;3465;Sabiá da Mata;0,75075
45901;4862;Sabiá-Laranjeira;2,76419
45901;267;Salina Cristal;0,55691
45901;2085;Sanhaçu;0,89085
45901;261;Santana;1,13305
45901;269;São Domingos;1,68117
45901;4695;São João;2,76419
45901;2885;São Mateus Leste;0,60882
45901;284;São Pedro;1,07248
45901;2365;Sapinhoá;1,12654
45901;270;Sauípe;2,76419
45901;4614;Sépia;1,24415
45901;4676;Sépia Leste;1,24415
45901;4846;Sépia_ECO;1,24415
45901;279;Serra do Mel;1,32509
45901;287;Serra Vermelha;2,76419
45901;271;Serraria;1,41119
45901;276;Sesmaria;1,05611
45901;3565;Sibite;1,15409
45901;288;Siririzinho;1,2204
45901;265;Socorro;0,9175
45901;268;Socorro Extensão;0,92745
45901;4739;Sudoeste de Sapinhoá;1,12654
45901;285;Sudoeste Urucu;0,77253
45901;4758;Suindara;2,76419
45901;4656;Sul de Berbigão;1,26765
45901;266;Sul de Coruripe;1,53465
45901;4660;Sul de Sururu;0,90922
45901;4611;Sul de Tupi;1,00384
45901;4649;Sururu;1,09324
45901;286;Sussuarana;0,97678
45901;1023;Tabuiaiá;0,52877
45901;292;Tabuleiro dos Martins;1,19692
45901;4888;Tambaqui;0,96708
45901;691;Tambaú;0,675
45901;682;Tambuatá;1,14113
45901;4863;Tanatau;2,76419
45901;803;Tangará;0,78733
45901;4245;Tapiranga Norte;0,8
45901;293;Taquipe;1,19608
45901;289;Tartaruga;1,61019
45901;3645;Tartaruga Verde;1,2035
45901;4747;Tartaruga Verde Sudoeste;1,20349
45901;3866;Tiê;1,17385
45901;1383;Tigre;1,37002
45901;4750;Tiriba;2,76419
45901;291;Três Marias;0,68609
45901;294;Trilha;0,99426
45901;1865;Trinca Ferro;0,75504
45901;3945;Trovoada;1,34341
45901;4534;Tubarão Martelo;1,68036
45901;3325;Tucano;2,76419
45901;4746;Tucano Grande;0,73093
45901;1063;Tupi;1,05347
45901;295;Ubarana;0,71414
45901;443;Uirapuru;0,97056
45901;296;Upanema;0,75504
45901;843;Uruguá;0,675
45901;4709;Urutau;2,76419
45901;4714;Vale do Quiricó;1,10241
45901;302;Varginha;1,15474
45901;299;Vermelho;1,12493
45901;297;Voador;1,03947
45901;4865;Xisto São Mateus do Sul;1,155
45931;823;Abalone;0,84933
45931;783;Acajá-Burizinho;1,0759
45931;563;Acauã;0,78148
45931;5;Água Grande;0,76615
45931;4821;Águia Real;2,69843
45931;7;Aguilhada;0,996
45931;3;Albacora;0,73932
45931;4;Albacora Leste;0,73411
45931;4866;Alto Alegre;2,69843
45931;15;Alto do Rodrigues;0,48524
45931;523;Anambé;0,87686
45931;4899;AnC_Jubarte_Nordeste;2,69843
45931;4897;AnC_Jubarte_Sudoeste;2,69843
45931;4824;ANC_Mero;0,98997
45931;4755;AnC_NORTE_ATAPU;0,77055
45931;4749;Anc_Tupi;1,01064
45931;1726;Andorinha;2,69843
45931;9;Angelim;1,61213
45931;10;Angico;2,69843
45931;12;Apraiús;1,37253
45931;14;Arabaiana;1,09472
45931;1505;Araçari;1,71042
45931;13;Araçás;1,18615
45931;4708;Araçás Leste;1,17824
45931;4546;Arapaçu;0,87686
45931;4025;Arara Azul;0,79529
45931;662;Araracanga;0,79529
45931;1;Aratu;0,64199
45931;686;Argonauta;0,71671
45931;724;Arribaçã;1,54941
45931;16;Aruari;2,6446
45931;19;Asa Branca;1,15377
45931;21;Atalaia Sul;0,6986
45931;4652;Atapu;0,77055
45931;4845;Atapu_ECO;0,77055
45931;678;Atlanta;0,64369
45931;258;Azulão;0,76584
45931;4886;Azulão Oeste;0,7258
45931;4735;Bacalhau;0,91877
45931;4800;Bacalhau Norte;0,91877
45931;28;Badejo;1,05219
45931;24;Baixa do Algodão;0,7189
45931;464;Baleia Anã;0,62068
45931;4690;Barra Bonita;0,66676
45931;42;Barracuda;1,32947
45931;25;Barrinha;2,69843
45931;1625;Barrinha Leste;2,69843
45931;3825;Barrinha Sudoeste;2,69843
45931;4830;Batuíra;2,69843
45931;2625;Baúna;1,35522
45931;3245;Bem-Te-Vi;2,69843
45931;30;Benfica;1,16412
45931;2645;Berbigão;1,25654
45931;33;Bicudo;0,84283
45931;26;Biriba;0,86738
45931;29;Boa Esperança;1,15377
45931;1605;Bom Lugar;1,02289
45931;39;Bonito;0,95697
45931;44;Bonsucesso;1,29303
45931;41;Brejinho RN;0,92025
45931;43;Brejo Grande;0,83093
45931;23;Buracica;1,32152
45931;4598;Búzios;1,13654
45931;4827;Búzios_ECO;1,13654
45931;4700;Caburé;0,86398
45931;4706;Caburé Leste;0,86398
45931;51;Cachoeirinha;1,05159
45931;50;Cacimbas;0,70514
45931;4802;Camaçari;0,78145
45931;1184;Camarupim;0,85363
45931;2585;Camarupim Norte;0,85363
45931;62;Campo Grande;0,94933
45931;55;Canabrava;1,02303
45931;669;Canapu;1,03022
45931;666;Canário;1,65144
45931;1043;Cancã;0,61908
45931;46;Candeias;0,81403
45931;53;Cangoá;0,70829
45931;63;Cantagalo;0,90496
45931;52;Canto do Amaro;1,16412
45931;78;Carapeba;1,66301
45931;2325;Carapitanga;0,82381
45931;80;Caratinga;1,33427
45931;2505;Carcará;2,69843
45931;1725;Cardeal;2,69843
45931;4664;Cardeal Amarelo;0,66358
45931;4665;Cardeal do Nordeste;0,72669
45931;74;Carmópolis;1,17725
45931;82;Cassarongongo;1,00093
45931;67;Castanhal;0,50836
45931;1164;Caxareu;0,96945
45931;88;Cexis;1,0086
45931;1404;Cidade de Aracaju;2,69843
45931;66;Cioba;0,74431
45931;923;Colibri;2,69843
45931;72;Conceição;0,82247
45931;3605;Concriz;2,69843
45931;83;Coqueiro Seco;0,62547
45931;58;Córrego Dourado;0,75804
45931;2005;Crejoá;2,69843
45931;91;Dom João;1,48375
45931;95;Enchova;0,73851
45931;96;Enchova Oeste;0,92735
45931;98;Espadarte;1,19874
45931;4879;Espadim;1,04681
45931;99;Estreito;2,69843
45931;101;Fazenda Alegre;0,6164
45931;103;Fazenda Alvorada;1,31187
45931;100;Fazenda Azevedo;1,16171
45931;106;Fazenda Bálsamo;1,25989
45931;105;Fazenda Belém BA;0,74753
45931;131;Fazenda Belém CE;2,69843
45931;104;Fazenda Boa Esperança;1,4253
45931;110;Fazenda Canaan;2,69843
45931;107;Fazenda Cedro;0,95992
45931;108;Fazenda Curral;1,05159
45931;112;Fazenda Guindaste;0,97528
45931;113;Fazenda Imbé;1,1776
45931;115;Fazenda Malaquias;0,7189
45931;116;Fazenda Matinha;0,82247
45931;117;Fazenda Onça;1,17155
45931;118;Fazenda Panelas;1,16528
45931;120;Fazenda Pau Brasil;1,06943
45931;119;Fazenda Pocinho;0,64709
45931;123;Fazenda Rio Branco;2,69843
45931;127;Fazenda Santa Luzia;0,80377
45931;129;Fazenda Santa Rosa;0,82247
45931;125;Fazenda Santo Estevão;2,69843
45931;126;Fazenda São Jorge;0,78302
45931;128;Fazenda São Rafael;0,98519
45931;1224;Foz do Vaza-Barris;2,69843
45931;122;Frade;0,71805
45931;130;Furado;0,87686
45931;4085;Galo de Campina;0,59596
45931;4528;Gavião Azul;0,65724
45931;4822;Gavião Belo;0,79915
45931;4558;Gavião Branco;0,66957
45931;4617;Gavião Branco Norte;0,74396
45931;4608;Gavião Caboclo;0,70006
45931;4629;Gavião Carijó;0,72749
45931;4859;Gavião Mateiro;0,65275
45931;4627;Gavião Preto;0,71822
45931;4529;Gavião Real;0,68546
45931;4630;Gavião Tesoura;0,74998
45931;4861;Gavião Vaqueiro;0,76338
45931;4666;Gavião Vermelho;0,6559
45931;383;Golfinho;0,73968
45931;135;Gomo;1,0051
45931;134;Guamaré;2,69843
45931;1283;Guanambi;1,21439
45931;2405;Harpia;2,69843
45931;142;Icapuí;2,69843
45931;141;Ilha de Bimbarra;0,85652
45931;144;Ilha Pequena;1,81957
45931;875;Inhambu;0,60741
45931;4691;Iraí;0,5187
45931;4841;Irara;2,69843
45931;4713;Iraúna;1,15342
45931;1103;Irerê;2,69843
45931;4711;Itaparica;0,73277
45931;4615;Itapu;1,38109
45931;4828;Itapu_ECO;1,38109
45931;1123;Jaçanã;1,05017
45931;147;Jacuípe;0,83078
45931;743;Jacutinga;0,6019
45931;150;Janduí;0,77965
45931;148;Jequiá;1,72804
45931;2285;Jiribatuba;0,93008
45931;702;João de Barro;1,43069
