data;código do campo;campo;preco
45444;2365;Sapinhoá;1,02521
45444;270;Sauípe;2,49991
45444;4614;Sépia;0,81663
45444;4676;Sépia Leste;0,81663
45444;4846;Sépia_ECO;0,81663
45444;279;Serra do Mel;1,23721
45444;287;Serra Vermelha;2,49991
45444;271;Serraria;1,34779
45444;276;Sesmaria;0,89991
45444;3565;Sibite;1,05124
45444;288;Siririzinho;1,00048
45444;265;Socorro;0,84837
45444;268;Socorro Extensão;0,84014
45444;4739;Sudoeste de Sapinhoá;1,02521
45444;285;Sudoeste Urucu;0,68927
45444;4758;Suindara;2,49991
45444;4656;Sul de Berbigão;0,98884
45444;266;Sul de Coruripe;1,47694
45444;4660;Sul de Sururu;0,81714
45444;4611;Sul de Tupi;0,90911
45444;4649;Sururu;0,98884
45444;286;Sussuarana;0,89055
45444;1023;Tabuiaiá;0,44905
45444;292;Tabuleiro dos Martins;1,44685
45444;691;Tambaú;0,59465
45444;682;Tambuatá;1,39559
45444;803;Tangará;0,72941
45444;4245;Tapiranga Norte;0,71584
45444;293;Taquipe;0,92308
45444;289;Tartaruga;1,55828
45444;3645;Tartaruga Verde;1,08686
45444;4747;Tartaruga Verde Sudoeste;1,08685
45444;3866;Tiê;1,62003
45444;1383;Tigre;1,3206
45444;4750;Tiriba;2,49991
45444;291;Três Marias;0,57131
45444;294;Trilha;0,89626
45444;1865;Trinca Ferro;0,67319
45444;3945;Trovoada;0,84976
45444;4534;Tubarão Martelo;1,62175
45444;3325;Tucano;2,49991
45444;4746;Tucano Grande;0,64771
45444;1063;Tupi;0,96296
45444;295;Ubarana;0,6328
45444;443;Uirapuru;0,62191
45444;10000;UO SIX - São Mateus do Sul;1,12137
45444;296;Upanema;0,67319
45444;843;Uruguá;0,59465
45444;4709;Urutau;2,49991
45444;4714;Vale do Quiricó;1,01476
45444;302;Varginha;0,90497
45444;299;Vermelho;1,04292
45444;297;Voador;1,11955
45474;823;Abalone;0,68636
45474;783;Acajá-Burizinho;0,79386
45474;563;Acauã;0,62666
45474;5;Água Grande;0,56204
45474;7;Aguilhada;0,92965
45474;3;Albacora;0,57923
45474;4;Albacora Leste;0,5799
45474;15;Alto do Rodrigues;0,3317
45474;523;Anambé;0,72392
45474;4879;Espadim;1,1181
45474;4749;Anc_Tupi;0,8886
45474;1726;Andorinha;2,67148
45474;9;Angelim;1,62684
45474;10;Angico;2,67148
45474;12;Apraiús;1,1861
45474;14;Arabaiana;0,98268
45474;1505;Araçari;1,79208
45474;13;Araçás;1,09512
45474;4708;Araçás Leste;2,67148
45474;4546;Arapaçu;0,72392
45474;4025;Arara Azul;0,64797
45474;662;Araracanga;0,64797
45474;1;Aratu;0,50869
45474;4630;Gavião Tesoura;0,58486
45474;686;Argonauta;0,57206
45474;724;Arribaçã;1,55783
45474;16;Aruari;2,01075
45474;19;Asa Branca;0,87996
45474;21;Atalaia Sul;0,53001
45474;4652;Atapu;0,68252
45474;4845;Atapu_ECO;0,68252
45474;678;Atlanta;0,41388
45474;258;Azulão;0,59716
45474;28;Badejo;0,92589
45474;24;Baixa do Algodão;0,51894
45474;464;Baleia Anã;0,42841
45474;42;Barracuda;1,09216
45474;25;Barrinha;2,67148
45474;1625;Barrinha Leste;2,67148
45474;3825;Barrinha Sudoeste;2,67148
45474;2625;Baúna;1,73329
45474;3245;Bem-Te-Vi;2,67148
45474;30;Benfica;1,0658
45474;2645;Berbigão;0,97687
45474;33;Bicudo;0,69067
45474;26;Biriba;0,66777
45474;29;Boa Esperança;0,87996
45474;1605;Bom Lugar;0,88389
45474;39;Bonito;0,80408
45474;44;Bonsucesso;1,2265
45474;41;Brejinho RN;0,68852
45474;43;Brejo Grande;0,67009
45474;23;Buracica;1,32507
45474;4598;Búzios;1,24204
45474;51;Cachoeirinha;1,0156
45474;50;Cacimbas;0,53362
45474;1184;Camarupim;0,70916
45474;2585;Camarupim Norte;0,70916
45474;62;Campo Grande;0,82707
45474;55;Canabrava;0,92005
45474;669;Canapu;0,92331
45474;1043;Cancã;0,42689
45474;46;Candeias;0,7513
45474;53;Cangoá;0,54198
45474;63;Cantagalo;0,76509
45474;52;Canto do Amaro;1,0658
45474;79;Carapanaúba;0,64797
45474;78;Carapeba;1,67624
45474;2325;Carapitanga;0,65937
45474;80;Caratinga;1,05876
45474;1725;Cardeal;2,67148
45474;4665;Cardeal do Nordeste;0,6921
45474;74;Carmópolis;0,86618
45474;82;Cassarongongo;0,63216
45474;67;Castanhal;0,36349
45474;88;Cexis;0,76529
45474;1404;Cidade de Aracaju;2,67148
45474;60;Cidade de Entre Rios;1,32218
45474;66;Cioba;0,5813
45474;923;Colibri;2,67148
45474;72;Conceição;0,66123
45474;3605;Concriz;2,67148
45474;83;Coqueiro Seco;0,43845
45474;58;Córrego Dourado;0,59744
45474;2005;Crejoá;2,67148
45474;86;Cupiúba;0,64797
45474;91;Dom João;1,47788
45474;95;Enchova;0,75477
45474;96;Enchova Oeste;0,7817
45474;98;Espadarte;1,0814
45474;99;Estreito;2,67148
45474;101;Fazenda Alegre;0,42772
45474;103;Fazenda Alvorada;1,27147
45474;100;Fazenda Azevedo;1,06098
45474;106;Fazenda Bálsamo;1,09267
45474;131;Fazenda Belém CE;2,67148
45474;105;Fazenda Belém BA;1,06668
45474;104;Fazenda Boa Esperança;1,22513
45474;110;Fazenda Canaan;2,67148
45474;107;Fazenda Cedro;0,83431
45474;108;Fazenda Curral;1,0156
45474;112;Fazenda Guindaste;0,88327
45474;113;Fazenda Imbé;0,90276
45474;115;Fazenda Malaquias;0,51894
45474;116;Fazenda Matinha;0,66123
45474;117;Fazenda Onça;0,98604
45474;118;Fazenda Panelas;1,03975
45474;119;Fazenda Pocinho;0,49888
45474;123;Fazenda Rio Branco;2,67148
45474;127;Fazenda Santa Luzia;0,64238
45474;129;Fazenda Santa Rosa;0,66123
45474;125;Fazenda Santo Estevão;2,67148
45474;126;Fazenda São Jorge;0,62807
45474;128;Fazenda São Rafael;0,85504
45474;1224;Foz do Vaza-Barris;2,67148
45474;122;Frade;0,5353
45474;130;Furado;0,72392
45474;4629;Gavião Carijó;0,56023
45474;4085;Galo de Campina;0,49566
45474;4528;Gavião Azul;0,47326
45474;4558;Gavião Branco;0,49063
45474;4617;Gavião Branco Norte;0,58716
45474;4608;Gavião Caboclo;0,52571
45474;4627;Gavião Preto;0,54616
45474;4529;Gavião Real;0,50708
45474;4666;Gavião Vermelho;0,4729
45474;383;Golfinho;0,56011
45474;135;Gomo;0,48104
45474;134;Guamaré;2,67148
45474;1283;Guanambi;1,14648
45474;2405;Harpia;2,67148
45474;142;Icapuí;2,67148
45474;141;Ilha de Bimbarra;0,71147
45474;144;Ilha Pequena;2,67148
45474;875;Inhambu;0,43587
45474;4691;Iraí;0,33104
45474;4713;Iraúna;1,06274
45474;1103;Irerê;2,67148
45474;4711;Itaparica;0,57393
45474;4615;Itapu;1,10509
45474;1123;Jaçanã;0,92395
45474;147;Jacuípe;0,61572
45474;743;Jacutinga;2,67148
45474;150;Janduí;0,50758
45474;148;Jequiá;1,45796
45474;2285;Jiribatuba;0,80923
45474;702;João de Barro;1,39868
45474;153;Juazeiro;0,59449
45474;152;Jubarte;0,91365
45474;983;Juriti;2,62031
45474;154;Lagoa Aroeira;2,67148
45474;162;Lagoa do Paulo;0,79224
45474;483;Lagoa do Paulo Norte;0,7925
45474;673;Lagoa do Paulo Sul;0,49695
45474;161;Lagoa Parda;0,95378
45474;165;Lagoa Parda Norte;0,55394
45474;168;Lagoa Suruaca;0,85593
45474;159;Lamarão;0,77956
45474;1746;Lapa;0,66026
45474;157;Leodório;1,14998
45474;167;Leste de Poço Xavier;0,87996
45474;169;Leste do Urucu;0,60348
45474;158;Linguado;0,74854
45474;171;Livramento;1,0156
45474;160;Lorena;0,89806
45474;1063;Tupi;0,94709
45474;4552;Maçarico;0,62666
45474;174;Macau;1,3377
45474;4702;Mãe-da-Lua;1,17967
45474;185;Malombê;1,08272
45474;190;Manati;0,47379
45474;178;Mandacaru;1,06484
45474;172;Marimbá;1,12974
45474;196;Marlim;0,96693
45474;187;Marlim Leste;1,06932
45474;188;Marlim Sul;0,92596
45474;195;Massapê;0,75179
45474;197;Massuí;0,79904
45474;184;Mata de São João;1,01707
45474;181;Mato Grosso;0,67869
45474;4684;Mero;0,62646
45474;381;Mexilhão;0,56079
45474;180;Miranga;0,78528
45474;183;Miranga Norte;0,81496
45474;175;Monte Alegre;0,39844
45474;192;Mossoró;2,67148
45474;4740;Nordeste de Sapinhoá;1,01687
45474;4741;Noroeste de Sapinhoá;1,01687
45474;4654;Norte de Berbigão;0,78627
45474;202;Norte de Fazenda Caruaçu;0,68689
45474;4658;Norte de Sururu;0,78627
45474;4647;Oeste de Atapu;0,68252
45474;206;Oeste de Ubarana;0,5813
45474;657;Ostra;0,89619
45474;217;Pajeú;0,51894
45474;219;Pampo;0,74854
45474;705;Papa-Terra;0,66585
45474;1645;Pardal;0,89806
45474;215;Pargo;1,15318
45474;208;Paru;0,72392
45474;3885;Patativa;0,87996
45474;4593;Paturi;0,62666
45474;221;Pedra Sentada;1,33323
45474;212;Pedrinhas;1,08723
45474;695;Peregrino;1,04918
45474;1144;Periquito;0,47912
45474;4742;Periquito Nordeste;0,48504
45474;4720;Periquito Norte;0,55988
45474;214;Peroá;0,53873
45474;213;Pescada;0,98268
45474;216;Pilar;0,74312
45474;658;Pintassilgo;2,67148
45474;222;Piraúna;1,14728
45474;223;Poço Verde;2,67148
45474;583;Polvo;1,66126
45474;220;Ponta do Mel;1,34963
45474;210;Porto Carão;2,67148
45474;226;Quererá;0,66123
45474;2785;Rabo Branco;0,99846
45474;232;Redonda;2,67148
45474;242;Remanso;0,6848
45474;234;Riacho da Forquilha;1,03951
45474;245;Riacho Ouricuri;1,76034
45474;255;Riacho São Pedro;0,44756
45474;243;Riachuelo;0,98759
45474;229;Rio do Bu;1,55668
45474;4125;Rio do Carmo;2,67148
45474;246;Rio dos Ovos;1,24645
45474;2425;Rio Ipiranga;0,88864
45474;235;Rio Itariri;1,8008
45474;236;Rio Itaúnas;0,52721
45474;4710;Rio Mariricu;0,6809
45474;241;Rio Mossoró;2,08554
45474;256;Rio Subaúma;1,46481
45474;257;Rio Urucu;0,64797
45474;1303;Rolinha;1,63635
45474;244;Roncador;0,83033
45474;263;Sabiá;0,48537
45474;3705;Sabiá Bico-de-Osso;0,44908
45474;3465;Sabiá da Mata;0,4758
45474;267;Salina Cristal;0,41196
45474;2085;Sanhaçu;0,77389
45474;261;Santana;1,03261
45474;269;São Domingos;1,66989
45474;2885;São Mateus Leste;0,68968
45474;284;São Pedro;0,71314
45474;2365;Sapinhoá;1,01687
45474;270;Sauípe;2,67148
45474;4718;Murucututu;0,69194
45474;4614;Sépia;0,80066
45474;4846;Sépia_ECO;0,80066
45474;4828;Itapu_ECO;1,10509
45474;4822;Gavião Belo;0,63225
45474;279;Serra do Mel;1,24048
45474;287;Serra Vermelha;2,67148
45474;271;Serraria;1,36562
45474;276;Sesmaria;0,88638
45474;3565;Sibite;1,03951
45474;288;Siririzinho;0,98565
45474;265;Socorro;0,81823
45474;268;Socorro Extensão;0,80651
45474;4739;Sudoeste de Sapinhoá;1,01687
45474;285;Sudoeste Urucu;0,64797
45474;4656;Sul de Berbigão;0,97687
45474;266;Sul de Coruripe;1,50637
45474;4611;Sul de Tupi;0,8886
45474;4660;Sul de Sururu;0,78627
45474;4649;Sururu;0,97687
45474;286;Sussuarana;0,85954
45474;1023;Tabuiaiá;0,39027
45474;292;Tabuleiro dos Martins;1,4708
45474;691;Tambaú;0,53738
45474;682;Tambuatá;1,24204
45474;803;Tangará;0,84151
45474;4245;Tapiranga Norte;0,67309
45474;293;Taquipe;0,89797
45474;289;Tartaruga;1,36947
45474;3645;Tartaruga Verde;1,08141
45474;4747;Tartaruga Verde Sudoeste;1,0814
45474;3866;Tiê;1,28338
45474;1383;Tigre;1,32555
45474;4824;ANC_Mero;0,6264
45474;291;Três Marias;0,51894
45474;294;Trilha;0,86751
45474;1865;Trinca Ferro;0,62666
45474;3945;Trovoada;0,82373
45474;4534;Tubarão Martelo;1,66126
45474;4690;Barra Bonita;0,47917
45474;295;Ubarana;0,5813
45474;443;Uirapuru;0,78414
45474;296;Upanema;0,62666
45474;843;Uruguá;0,53738
45474;4827;Búzios_ECO;1,24204
45474;4676;Sépia Leste;0,80066
45474;302;Varginha;0,87996
45474;299;Vermelho;1,03486
45474;297;Voador;1,1181
45474;4700;Caburé;0,56756
45474;4706;Caburé Leste;0,64559
45474;4755;AnC_NORTE_ATAPU;0,68252
45474;10000;UO SIX - São Mateus do Sul;1,13444
45474;4696;PA-1GALP42RN_POT-T-743;0,41228
45474;4579;Pitangola;1,04918
45474;4859;Gavião Mateiro;0,47077
45474;666;Canário;1,0841
45474;4750;Tiriba;2,67148
45474;4886;Azulão Oeste;0,55012
45474;4695;São João;2,67148
45474;4841;Irara;2,67148
45474;4758;Suindara;2,67148
45474;4714;Vale do Quiricó;0,99461
45474;4664;Cardeal Amarelo;0,44938
45474;4709;Urutau;2,67148
45474;4746;Tucano Grande;0,59541
45474;4876;Manjuba;1,00903
45474;4862;PA-1POT1RN_POT-T-702;2,67148
45474;4821;Águia Real;2,67148
45474;4852;Muriqui;2,67148
45474;4689;Paramirim do Vencimento;2,67148
45474;3325;Tucano;2,67148
45474;4805;Piaçabuçu;2,67148
45474;4861;Gavião Vaqueiro;0,5993
45474;4863;PA-1-PHO-1-RN_POT-T-565;2,67148
45505;823;Abalone;0,65936
45505;783;Acajá-Burizinho;0,76492
45505;563;Acauã;0,60122
45505;5;Água Grande;0,53698
45505;4821;Águia Real;2,69382
45505;7;Aguilhada;0,90015
45505;3;Albacora;0,55492
45505;4;Albacora Leste;0,55549
45505;15;Alto do Rodrigues;0,31449
45505;523;Anambé;0,53074
45505;4824;ANC_Mero;0,60561
45505;4755;AnC_NORTE_ATAPU;0,65966
45505;4749;Anc_Tupi;0,85888
45505;1726;Andorinha;2,69382
45505;9;Angelim;1,5821
45505;10;Angico;2,69382
45505;12;Apraiús;1,14958
45505;14;Arabaiana;0,94987
45505;1505;Araçari;1,74425
45505;13;Araçás;1,06036
45505;4708;Araçás Leste;2,69382
45505;4546;Arapaçu;0,53074
45505;4025;Arara Azul;0,62263
45505;662;Araracanga;0,62263
45505;1;Aratu;0,48512
45505;686;Argonauta;0,54744
45505;724;Arribaçã;1,51455
45505;16;Aruari;2,69382
45505;19;Asa Branca;0,84986
45505;21;Atalaia Sul;0,5064
45505;4652;Atapu;0,65966
45505;4845;Atapu_ECO;0,65966
45505;678;Atlanta;0,39262
45505;258;Azulão;0,57204
45505;4886;Azulão Oeste;0,52592
45505;28;Badejo;0,89436
45505;24;Baixa do Algodão;0,4959
45505;464;Baleia Anã;0,40645
45505;4690;Barra Bonita;0,45627
45505;42;Barracuda;1,05792
45505;25;Barrinha;2,69382
45505;1625;Barrinha Leste;2,69382
45505;3825;Barrinha Sudoeste;2,69382
45505;2625;Baúna;1,68986
45505;3245;Bem-Te-Vi;2,69382
45505;30;Benfica;1,03176
45505;2645;Berbigão;0,94571
45505;33;Bicudo;0,66401
45505;26;Biriba;0,64079
45505;29;Boa Esperança;0,84986
45505;1605;Bom Lugar;0,85447
45505;39;Bonito;0,7749
45505;44;Bonsucesso;1,19115
45505;41;Brejinho RN;0,66164
45505;43;Brejo Grande;0,64377
45505;23;Buracica;1,29293
45505;4598;Búzios;1,20548
45505;4827;Búzios_ECO;1,20548
45505;4700;Caburé;0,54259
45505;4706;Caburé Leste;0,6196
45505;51;Cachoeirinha;0,98288
45505;50;Cacimbas;0,50984
45505;4802;Camaçari;2,69382
45505;1184;Camarupim;0,6818
45505;2585;Camarupim Norte;0,6818
45505;62;Campo Grande;0,79746
45505;55;Canabrava;0,65129
45505;669;Canapu;0,89168
45505;666;Canário;1,04984
45505;1043;Cancã;0,40505
45505;46;Candeias;0,72276
45505;53;Cangoá;0,51818
45505;63;Cantagalo;0,73621
45505;52;Canto do Amaro;1,03176
45505;78;Carapeba;1,63131
45505;2325;Carapitanga;0,63328
45505;80;Caratinga;1,24537
45505;1725;Cardeal;2,69382
45505;4664;Cardeal Amarelo;0,42738
45505;4665;Cardeal do Nordeste;0,66497
45505;74;Carmópolis;0,83694
45505;82;Cassarongongo;0,60637
45505;67;Castanhal;0,26541
45505;88;Cexis;0,73741
45505;1404;Cidade de Aracaju;2,69382
45505;60;Cidade de Entre Rios;1,28353
45505;66;Cioba;0,55654
45505;923;Colibri;2,69382
45505;72;Conceição;0,63452
45505;3605;Concriz;2,69382
45505;83;Coqueiro Seco;0,41636
45505;58;Córrego Dourado;0,57239
45505;2005;Crejoá;2,69382
45505;91;Dom João;1,43788
45505;95;Enchova;0,72733
45505;96;Enchova Oeste;0,75372
45505;98;Espadarte;1,04802
45505;4879;Espadim;1,08405
45505;99;Estreito;2,69382
45505;101;Fazenda Alegre;0,40595
45505;103;Fazenda Alvorada;1,235
45505;100;Fazenda Azevedo;1,02668
45505;106;Fazenda Bálsamo;1,05958
45505;105;Fazenda Belém BA;1,42702
45505;131;Fazenda Belém CE;2,69382
45505;104;Fazenda Boa Esperança;1,18849
45505;110;Fazenda Canaan;2,69382
45505;107;Fazenda Cedro;0,8044
45505;108;Fazenda Curral;0,98288
45505;112;Fazenda Guindaste;0,85207
45505;113;Fazenda Imbé;0,87253
45505;115;Fazenda Malaquias;0,4959
45505;116;Fazenda Matinha;0,63452
45505;117;Fazenda Onça;0,95414
45505;118;Fazenda Panelas;1,00602
45505;119;Fazenda Pocinho;0,47651
45505;123;Fazenda Rio Branco;2,69382
45505;127;Fazenda Santa Luzia;0,6162
45505;129;Fazenda Santa Rosa;0,63452
45505;125;Fazenda Santo Estevão;2,69382
45505;126;Fazenda São Jorge;0,60237
45505;128;Fazenda São Rafael;0,82484
45505;1224;Foz do Vaza-Barris;2,69382
45505;122;Frade;0,51125
45505;130;Furado;0,53074
45505;4085;Galo de Campina;0,47304
45505;4528;Gavião Azul;0,45071
45505;4822;Gavião Belo;0,60647
45505;4558;Gavião Branco;0,46787
45505;4617;Gavião Branco Norte;0,56293
45505;4608;Gavião Caboclo;0,50227
45505;4629;Gavião Carijó;0,53629
45505;4859;Gavião Mateiro;0,44846
45505;4627;Gavião Preto;0,5224
45505;4529;Gavião Real;0,48402
45505;4630;Gavião Tesoura;0,56059
45505;4861;Gavião Vaqueiro;0,57453
45505;4666;Gavião Vermelho;0,45041
45505;383;Golfinho;0,53537
45505;135;Gomo;0,58687
45505;134;Guamaré;2,69382
45505;1283;Guanambi;1,11246
45505;2405;Harpia;2,69382
45505;142;Icapuí;2,69382
45505;141;Ilha de Bimbarra;0,68453
45505;144;Ilha Pequena;2,18301
45505;875;Inhambu;0,41487
45505;4691;Iraí;0,31422
45505;4841;Irara;2,69382
45505;4713;Iraúna;1,02945
45505;1103;Irerê;2,69382
45505;4711;Itaparica;0,54992
45505;4615;Itapu;1,07111
45505;4828;Itapu_ECO;1,07111
45505;1123;Jaçanã;0,89291
45505;147;Jacuípe;0,59005
45505;743;Jacutinga;2,69382
45505;150;Janduí;0,48396
45505;148;Jequiá;1,4168
45505;2285;Jiribatuba;0,78188
45505;702;João de Barro;1,35752
45505;153;Juazeiro;0,56963
45505;152;Jubarte;0,88233
45505;983;Juriti;2,55715
45505;154;Lagoa Aroeira;2,69382
45505;162;Lagoa do Paulo;1,48816
45505;483;Lagoa do Paulo Norte;1,16125
45505;673;Lagoa do Paulo Sul;0,47552
45505;161;Lagoa Parda;0,92122
45505;165;Lagoa Parda Norte;0,5293
45505;168;Lagoa Suruaca;0,82651
45505;159;Lamarão;0,75046
45505;1746;Lapa;0,63927
45505;157;Leodório;1,11454
45505;167;Leste de Poço Xavier;0,84986
45505;169;Leste do Urucu;0,57971
45505;158;Linguado;0,7208
45505;171;Livramento;0,98288
45505;160;Lorena;0,86706
45505;4552;Maçarico;0,60122
45505;174;Macau;1,29962
45505;4702;Mãe-da-Lua;1,14571
45505;185;Malombê;1,04897
45505;190;Manati;0,45156
45505;178;Mandacaru;1,03064
45505;4876;Manjuba;0,97593
45505;172;Marimbá;1,09508
45505;196;Marlim;0,93529
45505;187;Marlim Leste;1,03554
45505;188;Marlim Sul;1,10718
45505;195;Massapê;0,72362
45505;197;Massuí;0,77014
45505;184;Mata de São João;0,98336
45505;181;Mato Grosso;0,65238
45505;4684;Mero;0,60567
45505;381;Mexilhão;0,53616
45505;180;Miranga;0,75634
45505;183;Miranga Norte;0,78598
45505;175;Monte Alegre;0,3777
45505;192;Mossoró;2,69382
45505;4852;Muriqui;2,69382
45505;4718;Murucututu;0,66531
45505;4740;Nordeste de Sapinhoá;0,98497
45505;4741;Noroeste de Sapinhoá;0,98497
45505;4654;Norte de Berbigão;0,75821
45505;202;Norte de Fazenda Caruaçu;0,66024
45505;4658;Norte de Sururu;0,75821
45505;4647;Oeste de Atapu;0,65966
45505;206;Oeste de Ubarana;0,55654
45505;657;Ostra;0,86456
45505;4696;PA-1GALP42RN_POT-T-743;0,391
45505;4863;PA-1-PHO-1-RN_POT-T-565;2,69382
45505;217;Pajeú;0,4959
45505;219;Pampo;0,7208
45505;705;Papa-Terra;0,63943
45505;4689;Paramirim do Vencimento;2,69382
45505;1645;Pardal;0,86706
45505;215;Pargo;1,11811
45505;208;Paru;0,53074
45505;3885;Patativa;0,84986
45505;4593;Paturi;0,60122
45505;221;Pedra Sentada;1,29434
45505;212;Pedrinhas;1,05244
45505;695;Peregrino;1,06889
45505;1144;Periquito;0,45631
45505;4742;Periquito Nordeste;0,46183
45505;4720;Periquito Norte;0,53587
45505;214;Peroá;0,51497
45505;213;Pescada;0,94987
45505;4805;Piaçabuçu;2,69382
45505;216;Pilar;0,54038
45505;658;Pintassilgo;2,69382
45505;222;Piraúna;1,11174
45505;4579;Pitangola;1,06889
45505;223;Poço Verde;2,69382
45505;583;Polvo;1,61611
45505;220;Ponta do Mel;1,31051
45505;210;Porto Carão;2,69382
45505;226;Quererá;0,63452
45505;2785;Rabo Branco;0,88464
45505;232;Redonda;2,69382
45505;242;Remanso;0,65828
45505;234;Riacho da Forquilha;1,00644
45505;245;Riacho Ouricuri;1,71583
45505;255;Riacho São Pedro;0,42527
45505;243;Riachuelo;0,95748
45505;229;Rio do Bu;1,97527
45505;4125;Rio do Carmo;2,69382
45505;246;Rio dos Ovos;1,20928
45505;2425;Rio Ipiranga;0,85751
45505;235;Rio Itariri;1,75438
45505;236;Rio Itaúnas;0,50389
45505;4710;Rio Mariricu;0,65396
45505;241;Rio Mossoró;2,03233
45505;256;Rio Subaúma;1,42333
45505;257;Rio Urucu;0,62263
45505;1303;Rolinha;1,59261
45505;244;Roncador;0,80083
45505;263;Sabiá;0,46238
45505;3705;Sabiá Bico-de-Osso;0,42692
45505;3465;Sabiá da Mata;0,45295
45505;4862;Sabiá-Laranjeira;2,69382
45505;267;Salina Cristal;0,39096
45505;2085;Sanhaçu;0,74546
45505;261;Santana;0,99911
45505;269;São Domingos;1,6259
45505;4695;São João;2,69382
45505;2885;São Mateus Leste;0,66285
45505;284;São Pedro;0,54205
45505;2365;Sapinhoá;0,98497
45505;270;Sauípe;2,69382
45505;4614;Sépia;0,99632
45505;4676;Sépia Leste;0,99632
45505;4846;Sépia_ECO;0,99632
45505;279;Serra do Mel;1,20328
45505;287;Serra Vermelha;2,69382
45505;271;Serraria;1,3265
45505;276;Sesmaria;0,85763
45505;3565;Sibite;1,00644
45505;288;Siririzinho;0,95371
45505;265;Socorro;0,78927
45505;268;Socorro Extensão;0,77741
45505;4739;Sudoeste de Sapinhoá;0,98497
45505;285;Sudoeste Urucu;0,62263
45505;4758;Suindara;2,69382
45505;4656;Sul de Berbigão;0,94571
45505;266;Sul de Coruripe;1,46454
45505;4660;Sul de Sururu;0,75821
45505;4611;Sul de Tupi;0,85888
45505;4649;Sururu;0,94571
45505;286;Sussuarana;0,82912
45505;1023;Tabuiaiá;0,37034
45505;292;Tabuleiro dos Martins;1,42912
45505;691;Tambaú;0,51315
45505;682;Tambuatá;1,20548
45505;803;Tangará;0,63542
45505;4245;Tapiranga Norte;0,64677
45505;293;Taquipe;0,86729
45505;289;Tartaruga;1,32931
45505;3645;Tartaruga Verde;1,04803
45505;4747;Tartaruga Verde Sudoeste;1,04802
45505;3866;Tiê;1,24487
45505;1383;Tigre;1,28575
45505;4750;Tiriba;2,69382
45505;291;Três Marias;0,4959
45505;294;Trilha;0,83728
45505;1865;Trinca Ferro;0,60122
45505;3945;Trovoada;0,79521
45505;4534;Tubarão Martelo;1,61611
45505;3325;Tucano;2,69382
45505;4746;Tucano Grande;0,57011
45505;1063;Tupi;0,91621
45505;295;Ubarana;0,55654
45505;443;Uirapuru;0,75568
45505;10000;UO SIX - São Mateus do Sul;1,10159
45505;296;Upanema;0,60122
45505;843;Uruguá;0,51315
45505;4709;Urutau;2,69382
45505;4714;Vale do Quiricó;0,96164
45505;302;Varginha;0,84986
45505;299;Vermelho;1,00234
45505;297;Voador;1,08405
45505;4888;Tambaqui;0,81547
45536;823;Abalone;0,69081
45536;783;Acajá-Burizinho;0,49919
45536;563;Acauã;0,63479
45536;5;Água Grande;0,58033
45536;4821;Águia Real;2,44408
45536;7;Aguilhada;0,9018
45536;3;Albacora;0,59055
45536;4;Albacora Leste;0,59178
45536;15;Alto do Rodrigues;0,35419
45536;523;Anambé;0,57246
45536;4824;ANC_Mero;0,79672
45536;4755;AnC_NORTE_ATAPU;0,66744
45536;4749;Anc_Tupi;0,86863
45536;1726;Andorinha;2,44408
45536;9;Angelim;1,54466
45536;10;Angico;2,44408
45536;12;Apraiús;1,14515
45536;14;Arabaiana;0,96085
45536;1505;Araçari;1,69537
45536;13;Araçás;1,06203
45536;4708;Araçás Leste;2,44408
45536;4546;Arapaçu;0,57246
45536;4025;Arara Azul;0,65155
45536;662;Araracanga;0,65155
45536;1;Aratu;0,52942
45536;686;Argonauta;0,58658
45536;724;Arribaçã;1,48129
45536;16;Aruari;2,00784
45536;19;Asa Branca;0,86358
45536;21;Atalaia Sul;0,54713
45536;4652;Atapu;0,66744
45536;4845;Atapu_ECO;0,66744
45536;678;Atlanta;0,4409
45536;258;Azulão;0,60903
45536;4886;Azulão Oeste;0,56621
45536;28;Badejo;0,9081
45536;24;Baixa do Algodão;0,53563
45536;464;Baleia Anã;0,4562
45536;4690;Barra Bonita;0,50203
45536;42;Barracuda;1,05688
45536;25;Barrinha;2,44408
45536;1625;Barrinha Leste;2,44408
45536;3825;Barrinha Sudoeste;2,44408
45536;2625;Baúna;1,40932
45536;3245;Bem-Te-Vi;2,44408
45536;30;Benfica;1,03449
45536;2645;Berbigão;0,94729
45536;33;Bicudo;0,69274
45536;26;Biriba;0,67579
45536;29;Boa Esperança;0,86358
45536;1605;Bom Lugar;0,86283
45536;39;Bonito;0,79715
45536;44;Bonsucesso;1,17118
45536;41;Brejinho RN;0,69253
45536;43;Brejo Grande;0,67415
45536;23;Buracica;1,23646
45536;4598;Búzios;1,19102
45536;4827;Búzios_ECO;1,19102
45536;4700;Caburé;0,58396
45536;4706;Caburé Leste;0,65241
45536;51;Cachoeirinha;0,98684
45536;50;Cacimbas;0,55089
45536;4802;Camaçari;2,44408
45536;1184;Camarupim;0,71147
45536;2585;Camarupim Norte;0,71147
45536;62;Campo Grande;0,81871
45536;55;Canabrava;0,68214
45536;669;Canapu;0,90706
45536;666;Canário;1,05077
45536;1043;Cancã;0,45437
45536;46;Candeias;0,75166
45536;53;Cangoá;0,55781
45536;63;Cantagalo;0,76457
45536;52;Canto do Amaro;1,03449
45536;78;Carapeba;1,58524
45536;2325;Carapitanga;0,66426
45536;80;Caratinga;1,22635
45536;1725;Cardeal;2,44408
