competencia;caixa;municipio;estado;royalties minimos;royalties excedentes
45870;45931;trizidela do vale-ma;ma;774478,96;194667,76
45870;45931;alfredo vasconcelos-mg;mg;569954,11;0
45870;45931;barbacena-mg;mg;457547,37;3,33
45870;45931;belmiro braga-mg;mg;569153,02;0
45870;45931;belo oriente-mg;mg;572640,86;0
45870;45931;betim-mg;mg;490923,47;27162,28
45870;45931;brumadinho-mg;mg;482590,08;6013,92
45870;45931;carandai-mg;mg;546009,84;0
45870;45931;confins-mg;mg;572623,49;0
45870;45931;congonhas-mg;mg;573256,77;0
45870;45931;coronel fabriciano-mg;mg;573256,77;0
45870;45931;ewbank da camara-mg;mg;110,42;0
45870;45931;ibirite-mg;mg;567271,69;0
45870;45931;ipatinga-mg;mg;572762,89;0
45870;45931;itabirito-mg;mg;573256,77;0
45870;45931;jacutinga-mg;mg;557156,63;5,34
45870;45931;jeceaba-mg;mg;573256,77;0
45870;45931;juiz de fora-mg;mg;484936,06;4142,55
45870;45931;nazareno-mg;mg;573256,77;0
45870;45931;ouro branco-mg;mg;572416,74;0
45870;45931;pequi-mg;mg;573256,77;0
45870;45931;prudente de morais-mg;mg;599420,15;0
45870;45931;queluzita-mg;mg;535067,2;0
45870;45931;ressaquinha-mg;mg;567281,85;0
45870;45931;rio piracicaba-mg;mg;573256,77;0
45870;45931;santa luzia-mg;mg;593188,93;0
45870;45931;santana do paraiso-mg;mg;572505,11;0
45870;45931;santos dumont-mg;mg;572179,12;0
45870;45931;sao bras do suacui-mg;mg;457050,92;147519,82
45870;45931;sao jose da lapa-mg;mg;570301,38;0
45870;45931;vespasiano-mg;mg;573256,77;0
45870;45931;tres lagoas-ms;ms;545724,32;40508,74
45870;45931;afua-pa;pa;0;1874,47
45870;45931;alenquer-pa;pa;0;1874,47
45870;45931;almeirim-pa;pa;0;1874,47
45870;45931;anajas-pa;pa;0;1874,47
45870;45931;breves-pa;pa;0;1874,47
45870;45931;chaves-pa;pa;0;1874,47
45870;45931;curua-pa;pa;0;1874,47
45870;45931;faro-pa;pa;0,07;1744,33
45870;45931;gurupa-pa;pa;0;1874,47
45870;45931;juruti-pa;pa;0;1874,47
45870;45931;melgaco-pa;pa;0;1874,47
45870;45931;monte alegre-pa;pa;0;1874,47
45870;45931;obidos-pa;pa;0;1874,47
45870;45931;porto de moz-pa;pa;0;1874,47
45870;45931;prainha-pa;pa;0;1874,47
45870;45931;santarem-pa;pa;0;1874,47
45870;45931;terra santa-pa;pa;0;1874,47
45870;45931;alhandra-pb;pb;232961,43;0
45870;45931;bayeux-pb;pb;537501,1;0
45870;45931;caldas brandao-pb;pb;547653,77;0
45870;45931;campina grande-pb;pb;573256,77;0
45870;45931;inga-pb;pb;545787,73;0
45870;45931;jacarau-pb;pb;544157,69;0
45870;45931;mamanguape-pb;pb;492417,48;142,29
45870;45931;pedras de fogo-pb;pb;467628,35;35,55
45870;45931;remigio-pb;pb;573256,77;0
45870;45931;santa rita-pb;pb;429524,18;12462,03
45870;45931;sao miguel de taipu-pb;pb;554162,21;0
45870;45931;abreu e lima-pe;pe;489038,17;9328,77
45870;45931;belo jardim-pe;pe;573240,24;0
45870;45931;cabo de santo agostinho-pe;pe;228471,42;592617,36
45870;45931;goiana-pe;pe;281081,65;21104,86
45870;45931;gravata-pe;pe;573256,77;0
45870;45931;igarassu-pe;pe;494921,29;10229,77
45870;45931;ipojuca-pe;pe;494757,02;939968,28
45870;45931;jaboatao dos guararapes-pe;pe;518795,2;22718,17
45870;45931;moreno-pe;pe;539727,27;0
45870;45931;recife-pe;pe;361,6;0
45870;45931;sao lourenco da mata-pe;pe;469916,88;22113,44
45870;45931;sirinhaem-pe;pe;2,84;680245,17
45870;45931;tacaimbo-pe;pe;573364,3;0
45870;45931;araucaria-pr;pr;539928,31;4799984,66
45870;45931;campo largo-pr;pr;544172,64;21280,91
45870;45931;guaratuba-pr;pr;542159,92;0
45870;45931;pitanga-pr;pr;57317,49;571,51
45870;45931;sao mateus do sul-pr;pr;929267,68;859263,1
45870;45931;angra dos reis-rj;rj;12253390,43;7410786,44
45870;45931;aperibe-rj;rj;1897142,32;0
45870;45931;araruama-rj;rj;12430067,2;68623430,9
45870;45931;areal-rj;rj;1889468,36;0
45870;45931;armacao dos buzios-rj;rj;9006744,1;7097707,99
45870;45931;arraial do cabo-rj;rj;9022216,92;56545228,3
45870;45931;barra do pirai-rj;rj;3816621,41;0
45870;45931;barra mansa-rj;rj;4001393,89;19302,1
45870;45931;belford roxo-rj;rj;3613604,43;0
45870;45931;bom jardim-rj;rj;2439182,99;0
45870;45931;bom jesus do itabapoana-rj;rj;2619863,22;0
45870;45931;cabo frio-rj;rj;13109256,68;13794088,5
45870;45931;cachoeiras de macacu-rj;rj;14323805,55;0
45870;45931;cambuci-rj;rj;2077822,53;0
45870;45931;campos dos goytacazes-rj;rj;13109979,86;45038999,73
45870;45931;cantagalo-rj;rj;2258502,77;0
45870;45931;carapebus-rj;rj;7460949,45;4743936,32
45870;45931;cardoso moreira-rj;rj;1987482,42;0
45870;45931;carmo-rj;rj;2168162,65;0
45870;45931;casimiro de abreu-rj;rj;9657025,98;7210543,75
45870;45931;comendador levy gasparian-rj;rj;1799493,32;0
45870;45931;conceicao de macabu-rj;rj;2348842,87;0
45870;45931;cordeiro-rj;rj;2348842,87;0
45870;45931;duas barras-rj;rj;1897142,32;0
45870;45931;duque de caxias-rj;rj;13066903,17;712198,68
45870;45931;engenheiro paulo de frontin-rj;rj;1987482,42;0
45870;45931;guapimirim-rj;rj;14799550,47;505193,59
45870;45931;iguaba grande-rj;rj;2348842,87;15546162,76
45870;45931;itaborai-rj;rj;13056992,9;2407565,03
45870;45931;itaguai-rj;rj;11572654,4;810,97
45870;45931;italva-rj;rj;2077822,53;0
45870;45931;itaocara-rj;rj;2348842,87;0
45870;45931;itaperuna-rj;rj;3252243,99;0
45870;45931;itatiaia-rj;rj;2529523,1;0
45870;45931;japeri-rj;rj;3579785,39;351886
45870;45931;laje do muriae-rj;rj;1806802,21;0
45870;45931;macae-rj;rj;113488997,9;5311035,74
45870;45931;macuco-rj;rj;1806802,21;0
45870;45931;mage-rj;rj;16568636,71;445858,85
45870;45931;mangaratiba-rj;rj;9924343,55;2268515,49
45870;45931;marica-rj;rj;11944025,9;202642935,9
45870;45931;mendes-rj;rj;2168162,65;0
45870;45931;mesquita-rj;rj;3613604,43;0
45870;45931;miguel pereira-rj;rj;2439182,99;0
45870;45931;miracema-rj;rj;2439182,99;0
45870;45931;natividade-rj;rj;2077822,53;0
45870;45931;nilopolis-rj;rj;3613604,43;0
45870;45931;niteroi-rj;rj;13117259,61;58095514,44
45870;45931;nova friburgo-rj;rj;3613604,43;0
45870;45931;nova iguacu-rj;rj;3613604,43;0
45870;45931;paracambi-rj;rj;3263065,37;1153,01
45870;45931;paraiba do sul-rj;rj;3362471,97;0
45870;45931;parati-rj;rj;9429494,15;4350959,1
45870;45931;paty do alferes-rj;rj;2983430,81;0
45870;45931;petropolis-rj;rj;3613604,43;0
45870;45931;pinheiral-rj;rj;2916921,76;0
45870;45931;pirai-rj;rj;2782212,88;11509,63
45870;45931;porciuncula-rj;rj;2168162,65;0
45870;45931;porto real-rj;rj;2713675,46;0
45870;45931;quatis-rj;rj;1987482,42;0
45870;45931;queimados-rj;rj;3523264,32;0
45870;45931;quissama-rj;rj;8707295,43;6037724,6
45870;45931;resende-rj;rj;3903935,24;41348,4
45870;45931;rio bonito-rj;rj;2890883,56;0
45870;45931;rio claro-rj;rj;2168162,65;6890696,61
45870;45931;rio das flores-rj;rj;2275234,03;2006,89
45870;45931;rio das ostras-rj;rj;11626167,19;6899876,8
45870;45931;rio de janeiro-rj;rj;11960338,52;11349846,01
45870;45931;santa maria madalena-rj;rj;1897142,32;0
45870;45931;santo antonio de padua-rj;rj;2800543,43;0
45870;45931;sao fidelis-rj;rj;2710203,33;0
45870;45931;sao francisco de itabapoana-rj;rj;2800543,43;6241091,92
45870;45931;sao goncalo-rj;rj;3613604,43;445858,85
45870;45931;sao joao da barra-rj;rj;9652938,33;14478336,86
45870;45931;sao joao de meriti-rj;rj;3613604,43;0
45870;45931;sao jose de uba-rj;rj;1806802,21;0
45870;45931;sao jose do vale do rio preto-rj;rj;2348842,87;0
45870;45931;sao pedro da aldeia-rj;rj;3252243,99;3004,05
45870;45931;sao sebastiao do alto-rj;rj;1806802,21;0
45870;45931;sapucaia-rj;rj;2159392,41;0
45870;45931;saquarema-rj;rj;11464239,11;180809701,7
45870;45931;seropedica-rj;rj;3735160,65;0
45870;45931;silva jardim-rj;rj;11642825,79;0
45870;45931;sumidouro-rj;rj;2077822,53;0
45870;45931;tangua-rj;rj;2529523,1;0
45870;45931;teresopolis-rj;rj;3613711,95;0
45870;45931;trajano de morais-rj;rj;1897142,32;0
45870;45931;tres rios-rj;rj;3720390,1;0
45870;45931;valenca-rj;rj;3071563,77;0
45870;45931;varre-sai-rj;rj;1806802,21;0
45870;45931;vassouras-rj;rj;3190795,38;0
45870;45931;volta redonda-rj;rj;12854162,52;1123,8
45870;45931;acari-rn;rn;471,55;0
45870;45931;acu-rn;rn;1155897,11;370827,21
45870;45931;afonso bezerra-rn;rn;539831,41;3,4
45870;45931;agua nova-rn;rn;449,1;0
45870;45931;alexandria-rn;rn;494,01;0
45870;45931;almino afonso-rn;rn;449,1;0
45870;45931;alto do rodrigues-rn;rn;2232191,68;105097,41
45870;45931;antonio martins-rn;rn;449,1;0
45870;45931;apodi-rn;rn;682379,81;58941,79
45870;45931;areia branca-rn;rn;821039,21;265268,51
45870;45931;augusto severo-rn;rn;449,1;0
45870;45931;barauna-rn;rn;682,79;0
45870;45931;caico-rn;rn;741,01;0
45870;45931;caraubas-rn;rn;243578,2;50989,31
45870;45931;carnauba dos dantas-rn;rn;449,1;0
45870;45931;carnaubais-rn;rn;559478,96;52804,47
45870;45931;cerro cora-rn;rn;471,55;0
45870;45931;coronel joao pessoa-rn;rn;449,1;0
45870;45931;cruzeta-rn;rn;449,1;0
45870;45931;currais novos-rn;rn;696,1;0
45870;45931;doutor severiano-rn;rn;449,1;0
45870;45931;encanto-rn;rn;449,1;0
45870;45931;equador-rn;rn;449,1;0
45870;45931;felipe guerra-rn;rn;2383156,59;40025,52
45870;45931;florania-rn;rn;449,1;0
45870;45931;francisco dantas-rn;rn;449,1;0
45870;45931;frutuoso gomes-rn;rn;449,1;0
45870;45931;galinhos-rn;rn;548930,47;5172,73
45870;45931;goianinha-rn;rn;228471,42;0
45870;45931;governador dix-sept rosado-rn;rn;750533,43;65394,96
45870;45931;grossos-rn;rn;6166691,81;0
45870;45931;guamare-rn;rn;228471,42;1,5
45870;45931;ielmo marinho-rn;rn;615994;0
45870;45931;ipanguacu-rn;rn;494,01;0
45870;45931;ipueira-rn;rn;449,1;0
45870;45931;itaja-rn;rn;449,1;0
45870;45931;itau-rn;rn;449,1;0
45870;45931;jandaira-rn;rn;564951,69;0
45870;45931;janduis-rn;rn;449,1;0
45870;45931;jardim de piranhas-rn;rn;494,01;0
45870;45931;jardim do serido-rn;rn;494,01;0
45870;45931;joao camara-rn;rn;569153,02;0
45870;45931;joao dias-rn;rn;449,1;0
45870;45931;jose da penha-rn;rn;449,1;0
45870;45931;jucurutu-rn;rn;538,92;0
45870;45931;lagoa nova-rn;rn;494,01;0
45870;45931;lucrecia-rn;rn;449,1;0
45870;45931;luis gomes-rn;rn;449,1;0
45870;45931;macaiba-rn;rn;301923,7;7377,98
45870;45931;macau-rn;rn;228471,42;261615,31
45870;45931;major sales-rn;rn;449,1;0
45870;45931;marcelino vieira-rn;rn;449,1;0
45870;45931;martins-rn;rn;449,1;0
45870;45931;messias targino-rn;rn;449,1;0
45870;45931;monte alegre-rn;rn;5,7;0
45870;45931;mossoro-rn;rn;1124878,93;566591,04
45870;45931;olho d'agua do borges-rn;rn;449,1;0
45870;45931;ouro branco-rn;rn;449,1;0
45870;45931;parana-rn;rn;449,1;0
45870;45931;parau-rn;rn;449,1;0
45870;45931;parelhas-rn;rn;583,83;0
45870;45931;patu-rn;rn;471,55;0
45870;45931;pau dos ferros-rn;rn;606,28;0
45870;45931;pedro avelino-rn;rn;449,1;0
45870;45931;pedro velho-rn;rn;556751,73;0
45870;45931;pendencias-rn;rn;228471,42;0
45870;45931;piloes-rn;rn;449,1;0
45870;45931;portalegre-rn;rn;449,1;0
45870;45931;porto do mangue-rn;rn;573476,3;24533,14
45870;45931;rafael fernandes-rn;rn;449,1;0
45870;45931;rafael godeiro-rn;rn;449,1;0
45870;45931;riacho da cruz-rn;rn;449,1;0
45870;45931;riacho de santana-rn;rn;449,1;0
45870;45931;rodolfo fernandes-rn;rn;449,1;0
45870;45931;santana do serido-rn;rn;449,1;0
45870;45931;sao fernando-rn;rn;449,1;0
45870;45931;sao francisco do oeste-rn;rn;449,1;0
45870;45931;sao joao do sabugi-rn;rn;449,1;0
45870;45931;sao jose de mipibu-rn;rn;124,31;0
45870;45931;sao jose do serido-rn;rn;449,1;0
45870;45931;sao miguel-rn;rn;583,83;0
45870;45931;sao rafael-rn;rn;449,1;0
45870;45931;sao vicente-rn;rn;449,1;0
45870;45931;serra do mel-rn;rn;4750102,17;16057,63
45870;45931;serra negra do norte-rn;rn;449,1;0
45870;45931;serrinha dos pintos-rn;rn;449,1;0
45870;45931;severiano melo-rn;rn;449,1;0
45870;45931;taboleiro grande-rn;rn;449,1;0
45870;45931;tenente ananias-rn;rn;449,1;0
45870;45931;tenente laurentino cruz-rn;rn;449,1;0
45870;45931;tibau-rn;rn;1740479,5;0
45870;45931;timbauba dos batistas-rn;rn;449,1;0
45870;45931;triunfo potiguar-rn;rn;449,1;0
45870;45931;umarizal-rn;rn;471,55;0
45870;45931;upanema-rn;rn;142553,4;47201,5
45870;45931;venha-ver-rn;rn;449,1;0
45870;45931;vicosa-rn;rn;449,1;0
45870;45931;arambare-rs;rs;0;39,31
45870;45931;ararica-rs;rs;529231,63;14213,48
45870;45931;barra do ribeiro-rs;rs;0;39,31
45870;45931;camaqua-rs;rs;0;39,31
45870;45931;campo bom-rs;rs;573256,77;0
45870;45931;canoas-rs;rs;228466,8;14801,37
45870;45931;capivari do sul-rs;rs;0;39,31
45870;45931;cidreira-rs;rs;0;676428,3
45870;45931;eldorado do sul-rs;rs;0;39,31
45870;45931;gravatai-rs;rs;567305,22;6207,62
45870;45931;guaiba-rs;rs;573256,77;39,31
45870;45931;igrejinha-rs;rs;541460,38;818,2
45870;45931;imbe-rs;rs;415929,66;676674,24
45870;45931;jaquirana-rs;rs;569617,08;0
45870;45931;mostardas-rs;rs;0;39,31
45870;45931;osorio-rs;rs;5,7;43,17
45870;45931;palmares do sul-rs;rs;0;39,31
45870;45931;pelotas-rs;rs;0;39,31
45870;45931;porto alegre-rs;rs;0;39,31
45870;45931;rio grande-rs;rs;560055,3;418,18
45870;45931;santo antonio da patrulha-rs;rs;119,99;0
45870;45931;sao francisco de paula-rs;rs;531207,73;16156,91
45870;45931;sao jose do norte-rs;rs;0;39,31
45870;45931;sao jose dos ausentes-rs;rs;570932,17;0
45870;45931;sao lourenco do sul-rs;rs;0;38,23
45870;45931;tapes-rs;rs;0;39,31
45870;45931;tavares-rs;rs;0;39,31
45870;45931;tramandai-rs;rs;228471,42;725737,21
45870;45931;turucu-rs;rs;0;39,31
45870;45931;viamao-rs;rs;573325,58;39,31
45870;45931;xangri-la-rs;rs;0;670503,53
45870;45931;araquari-sc;sc;0;595064,52
45870;45931;balneario barra do sul-sc;sc;0;595067,23
45870;45931;barra velha-sc;sc;573256,77;0
45870;45931;brusque-sc;sc;544481,59;419,84
45870;45931;campo alegre-sc;sc;573256,77;0
45870;45931;canelinha-sc;sc;573316,51;0
45870;45931;cocal do sul-sc;sc;573256,77;0
45870;45931;forquilhinha-sc;sc;572762,89;0
45870;45931;garuva-sc;sc;544600,74;595064,52
45870;45931;gaspar-sc;sc;544478,92;14094,13
45870;45931;guaramirim-sc;sc;544033,09;31304,18
45870;45931;indaial-sc;sc;573256,77;0
45870;45931;itapoa-sc;sc;0;595067,23
45870;45931;joinville-sc;sc;544481,59;602820,64
45870;45931;maracaja-sc;sc;573256,77;0
45870;45931;morro da fumaca-sc;sc;573256,77;0
45870;45931;nova veneza-sc;sc;571383,51;14128,46
45870;45931;pomerode-sc;sc;573256,77;0
45870;45931;pouso redondo-sc;sc;546069,58;0
45870;45931;sangao-sc;sc;573256,77;0
45870;45931;sao francisco do sul-sc;sc;228471,42;1158972,26
45870;45931;sao joao batista-sc;sc;573256,77;0
45870;45931;sao pedro de alcantara-sc;sc;544551,01;1822,17
45870;45931;tijucas-sc;sc;571531,41;15173,14
45870;45931;timbe do sul-sc;sc;571939,54;0
45870;45931;tubarao-sc;sc;544567,06;489,56
45870;45931;urussanga-sc;sc;544476,86;16838,97
45870;45931;amparo de sao francisco-se;se;72,56;0
45870;45931;aquidaba-se;se;94,33;0
45870;45931;aracaju-se;se;228471,42;0,12
45870;45931;araua-se;se;76,19;0
45870;45931;areia branca-se;se;516526,77;976,09
45870;45931;barra dos coqueiros-se;se;566996,01;40012,81
45870;45931;boquim-se;se;97,96;0
45870;45931;brejo grande-se;se;543058,56;1974,77
45870;45931;campo do brito-se;se;87,07;0
45870;45931;canhoba-se;se;72,56;0
45870;45931;caninde de sao francisco-se;se;97,96;0
45870;45931;capela-se;se;509514,83;415,76
45870;45931;carira-se;se;94,33;0
45870;45931;carmopolis-se;se;228471,42;0
45870;45931;cedro de sao joao-se;se;72,56;0
45870;45931;cristinapolis-se;se;87,07;0
45870;45931;cumbe-se;se;72,56;0
45870;45931;divina pastora-se;se;691610,2;118741,4
45870;45931;estancia-se;se;2172731,88;17,29
45870;45931;feira nova-se;se;72,56;0
45870;45931;frei paulo-se;se;79,81;0
45870;45931;gararu-se;se;76,19;0
45870;45931;general maynard-se;se;537630,78;368,18
45870;45931;gracho cardoso-se;se;72,56;0
45870;45931;ilha das flores-se;se;72,56;0
45870;45931;indiaroba-se;se;4415294,16;0
45870;45931;itabaiana-se;se;130,61;0
45870;45931;itabaianinha-se;se;108,84;0
45870;45931;itabi-se;se;72,56;0
45870;45931;itaporanga d'ajuda-se;se;430208,38;40053,77
45870;45931;japaratuba-se;se;5,09;13340,17
45870;45931;japoata-se;se;536152,74;0
45870;45931;lagarto-se;se;130,61;0
45870;45931;laranjeiras-se;se;481555,14;25,15
45870;45931;macambira-se;se;72,56;0
45870;45931;malhada dos bois-se;se;72,56;0
45870;45931;malhador-se;se;79,81;0
45870;45931;maruim-se;se;463714,86;13069,88
45870;45931;moita bonita-se;se;76,19;0
45870;45931;monte alegre de sergipe-se;se;79,81;0
45870;45931;muribeca-se;se;72,56;0
45870;45931;neopolis-se;se;90,7;0
45870;45931;nossa senhora aparecida-se;se;72,56;0
45870;45931;nossa senhora da gloria-se;se;105,21;0
45870;45931;nossa senhora das dores-se;se;97,96;0
45870;45931;nossa senhora de lourdes-se;se;72,56;0
45870;45931;nossa senhora do socorro-se;se;481377,7;22,14
45870;45931;pacatuba-se;se;228471,42;68,76
45870;45931;pedra mole-se;se;72,56;0
45870;45931;pedrinhas-se;se;72,56;0
45870;45931;pinhao-se;se;72,56;0
45870;45931;pirambu-se;se;596962,75;13707,45
45870;45931;poco redondo-se;se;101,58;0
45870;45931;poco verde-se;se;94,33;0
45870;45931;porto da folha-se;se;97,96;0
45870;45931;propria-se;se;101,58;0
45870;45931;riachao do dantas-se;se;90,7;0
45870;45931;riachuelo-se;se;6395166,53;24895,92
45870;45931;ribeiropolis-se;se;87,07;0
45870;45931;rosario do catete-se;se;713147,04;59070,12
45870;45931;salgado-se;se;90,7;0
45870;45931;santa luzia do itanhy-se;se;558752,17;0
45870;45931;santa rosa de lima-se;se;72,56;0
45870;45931;santana do sao francisco-se;se;567354,41;0
45870;45931;santo amaro das brotas-se;se;473252,8;9388,42
45870;45931;sao cristovao-se;se;509668,29;836,41
45870;45931;sao domingos-se;se;76,19;0
45870;45931;sao francisco-se;se;72,56;0
45870;45931;sao miguel do aleixo-se;se;72,56;0
45870;45931;simao dias-se;se;108,84;0
45870;45931;siriri-se;se;80497,28;40255,01
45870;45931;telha-se;se;72,56;0
45870;45931;tobias barreto-se;se;116,1;0
45870;45931;tomar do geru-se;se;79,81;0
45870;45931;umbauba-se;se;94,33;0
45870;45931;aparecida-sp;sp;102791,08;0
45870;45931;aracoiaba da serra-sp;sp;544418,34;16504,37
45870;45931;arapei-sp;sp;640844,5;0
45870;45931;areias-sp;sp;640043,41;0
45870;45931;aruja-sp;sp;124058,2;0
45870;45931;atibaia-sp;sp;571939,54;0
45870;45931;bananal-sp;sp;74434,92;0
45870;45931;barra do turvo-sp;sp;70890,39;0
45870;45931;barueri-sp;sp;141780,81;0
45870;45931;bertioga-sp;sp;1417623,29;4144944,71
45870;45931;bilac-sp;sp;35,83;0
45870;45931;biritiba-mirim-sp;sp;99246,56;0
45870;45931;braganca paulista-sp;sp;539635,32;3639,21
45870;45931;cacapava-sp;sp;610571,92;2246,43
45870;45931;cachoeira paulista-sp;sp;99246,56;0
45870;45931;caieiras-sp;sp;127602,72;0
45870;45931;cajamar-sp;sp;120513,68;0
45870;45931;cajati-sp;sp;99246,56;0
45870;45931;campinas-sp;sp;543555,59;37653,43
45870;45931;campos do jordao-sp;sp;109880,13;0
45870;45931;cananeia-sp;sp;1006055,24;0
45870;45931;canas-sp;sp;70890,39;0
45870;45931;caraguatatuba-sp;sp;1389647,26;6375614,24
45870;45931;carapicuiba-sp;sp;141780,81;0
45870;45931;cotia-sp;sp;141780,81;0
45870;45931;cruzeiro-sp;sp;696237,32;0
45870;45931;cubatao-sp;sp;6246967,43;29326,36
45870;45931;cunha-sp;sp;92157,52;0
45870;45931;diadema-sp;sp;141780,81;0
45870;45931;eldorado-sp;sp;81523,95;0
45870;45931;embu-guacu-sp;sp;116969,17;0
45870;45931;embu-sp;sp;141780,81;0
45870;45931;ferraz de vasconcelos-sp;sp;141780,81;0
45870;45931;francisco morato-sp;sp;141780,81;0
45870;45931;franco da rocha-sp;sp;138236,29;0
45870;45931;guararema-sp;sp;231126,16;10003769,1
45870;45931;guaratingueta-sp;sp;134691,77;0
45870;45931;guaruja-sp;sp;141780,81;12,15
45870;45931;guarulhos-sp;sp;141780,81;0
45870;45931;igarata-sp;sp;613426,76;0
45870;45931;iguape-sp;sp;1280433,94;356003,16
45870;45931;ilha comprida-sp;sp;1463781,5;1659957,92
45870;45931;ilhabela-sp;sp;1823371,15;16413526,9
45870;45931;indaiatuba-sp;sp;527300,01;2209,25
45870;45931;itanhaem-sp;sp;127602,72;0
45870;45931;itapecerica da serra-sp;sp;141780,81;0
45870;45931;itapetininga-sp;sp;544613,93;349,37
45870;45931;itapevi-sp;sp;141780,81;0
45870;45931;itaquaquecetuba-sp;sp;141780,81;0
45870;45931;itariri-sp;sp;81523,95;0
45870;45931;itatiba-sp;sp;544423,02;63197,83
45870;45931;itirapina-sp;sp;546069,58;1051,73
45870;45931;itu-sp;sp;513718,32;26789,25
45870;45931;jacarei-sp;sp;141780,81;0
45870;45931;jacupiranga-sp;sp;85068,47;0
45870;45931;jaguariuna-sp;sp;571600,75;0
45870;45931;jambeiro-sp;sp;70890,39;0
45870;45931;jandira-sp;sp;131147,24;0
45870;45931;juquia-sp;sp;88612,99;0
45870;45931;juquitiba-sp;sp;99246,56;0
45870;45931;lagoinha-sp;sp;70890,39;0
45870;45931;lavrinhas-sp;sp;70890,39;0
45870;45931;limeira-sp;sp;544975,02;82071,09
45870;45931;lorena-sp;sp;595230,45;11905,47
45870;45931;mairipora-sp;sp;127602,72;0
45870;45931;maua-sp;sp;2299367,54;30127,01
45870;45931;miracatu-sp;sp;92157,52;0
45870;45931;moji das cruzes-sp;sp;141780,81;0
45870;45931;mongagua-sp;sp;109880,13;0
45870;45931;monteiro lobato-sp;sp;70890,39;0
45870;45931;natividade da serra-sp;sp;70890,39;0
45870;45931;osasco-sp;sp;141780,81;0
45870;45931;paraibuna-sp;sp;655022,58;0
45870;45931;pariquera-acu-sp;sp;88612,99;0
45870;45931;pedro de toledo-sp;sp;74434,92;0
45870;45931;peruibe-sp;sp;116365,17;118571,27
45870;45931;pindamonhangaba-sp;sp;241915,3;31853,51
45870;45931;piquete-sp;sp;81523,95;0
45870;45931;pirapora do bom jesus-sp;sp;81523,95;0
45870;45931;poa-sp;sp;131147,24;0
45870;45931;porto feliz-sp;sp;543422,01;36710,1
45870;45931;potim-sp;sp;88612,99;0
45870;45931;praia grande-sp;sp;1606258,66;12,15
45870;45931;queluz-sp;sp;74434,92;0
45870;45931;redencao da serra-sp;sp;70890,39;0
45870;45931;registro-sp;sp;113424,64;0
45870;45931;ribeirao branco-sp;sp;573256,77;0
45870;45931;ribeirao pires-sp;sp;134691,77;0
45870;45931;rio claro-sp;sp;537712,96;15004,07
45870;45931;rio grande da serra-sp;sp;109880,13;0
45870;45931;roseira-sp;sp;644119,59;0
45870;45931;salesopolis-sp;sp;81523,95;803,43
45870;45931;santa branca-sp;sp;670342,38;0
45870;45931;santa isabel-sp;sp;684912,66;0
45870;45931;santana de parnaiba-sp;sp;131147,24;0
45870;45931;santo andre-sp;sp;141780,81;0
45870;45931;santo antonio do pinhal-sp;sp;70890,39;0
45870;45931;santos-sp;sp;119513,32;32,39
45870;45931;sao bento do sapucai-sp;sp;74434,92;0
45870;45931;sao bernardo do campo-sp;sp;60981,22;620,79
45870;45931;sao caetano do sul-sp;sp;141780,81;0
45870;45931;sao carlos-sp;sp;573256,77;0
45870;45931;sao jose do barreiro-sp;sp;642166,54;0
45870;45931;sao jose dos campos-sp;sp;611956,54;16469,5
45870;45931;sao lourenco da serra-sp;sp;77979,44;0
45870;45931;sao luis do paraitinga-sp;sp;74434,92;0
45870;45931;sao paulo-sp;sp;141780,81;0
45870;45931;sao sebastiao-sp;sp;977200,82;23628733,9
45870;45931;sao vicente-sp;sp;2151341,23;12,15
45870;45931;sete barras-sp;sp;77979,44;0
45870;45931;silveiras-sp;sp;525988,89;3821,81
45870;45931;suzano-sp;sp;599943,95;53436,24
45870;45931;taboao da serra-sp;sp;141780,81;0
45870;45931;taubate-sp;sp;2299429,84;9119,63
45870;45931;tremembe-sp;sp;109880,13;0
45870;45931;ubatuba-sp;sp;659727,71;65104,74
45870;45931;vargem grande paulista-sp;sp;109880,13;0
45901;45962;anadia-al;al;538,94;0
45901;45962;atalaia-al;al;529483,79;0
45901;45962;barra de santo antonio-al;al;517929,78;358,18
45901;45962;barra de sao miguel-al;al;542589,94;0
45901;45962;boca da mata-al;al;545221,74;0
45901;45962;cajueiro-al;al;583,86;0
45901;45962;campestre-al;al;449,12;0
45901;45962;campo alegre-al;al;718,59;0
45901;45962;capela-al;al;538,94;0
45901;45962;cha preta-al;al;449,12;0
45901;45962;colonia leopoldina-al;al;583,86;0
45901;45962;coqueiro seco-al;al;485060,66;308,92
45901;45962;coruripe-al;al;223851,51;12979,02
45901;45962;feliz deserto-al;al;534443,91;22704,02
45901;45962;flexeiras-al;al;527061,23;0
45901;45962;ibateguara-al;al;516,49;0
45901;45962;igreja nova-al;al;583,86;0
45901;45962;jacuipe-al;al;534680,39;0
45901;45962;japaratinga-al;al;449,12;0
45901;45962;jequia da praia-al;al;505030,54;103,91
45901;45962;joaquim gomes-al;al;583,86;0
45901;45962;jundia-al;al;526,31;0
45901;45962;junqueiro-al;al;583,86;0
45901;45962;maceio-al;al;512667,69;3632,77
45901;45962;maragogi-al;al;628,77;0
45901;45962;marechal deodoro-al;al;294140,47;16149,77
45901;45962;matriz de camaragibe-al;al;532515,28;0
45901;45962;messias-al;al;542234,89;0
45901;45962;murici-al;al;606,31;0
45901;45962;novo lino-al;al;494,03;0
