data;código do campo;campo;corrente;preço;;
45931;4688;Bela Vista;-1;2271,859;;
45931;3245;Bem-Te-Vi;-1;2006,2167;;
45931;30;Benfica;Polo Potiguar;1893,2515;;
45931;2645;Berbigão;Berbigão;2056,6328;;
45931;33;Bicudo;-1;2050,7007;;
45931;37;Bijupirá;-1;2050,7007;;
45931;35;Biquara;-1;2416,5383;;
45931;26;Biriba;-1;2495,1384;;
45931;29;Boa Esperança;Upanema;2113,7419;;
45931;1605;Bom Lugar;-1;2495,1384;;
45931;39;Bonito;Enchova Mistura;1985,2462;;
45931;44;Bonsucesso;Rio Ventura;2037,2991;;
45931;41;Brejinho RN;Upanema;2113,7419;;
45931;43;Brejo Grande;Sergipano Terra;1945,7075;;
45931;23;Buracica;Baiano Mistura;2063,9781;;
45931;4598;Búzios;Búzios;2035,5144;;
45931;4827;Búzios_ECO;Búzios;2035,5144;;
45931;4700;Caburé;Caburé;2479,3096;;
45931;4706;Caburé Leste;-1;2495,1384;;
45931;51;Cachoeirinha;Upanema;2113,7419;;
45931;50;Cacimbas;Cricaré;1866,933;;
45931;56;Caioba;-1;2593,107;;
45931;4802;Camaçari;-1;2145,3104;;
45931;1184;Camarupim;-1;2345,5002;;
45931;2585;Camarupim Norte;-1;2345,5002;;
45931;3905;Cambacica;-1;2495,1384;;
45931;68;Camorim;-1;2133,57;;
45931;62;Campo Grande;Cricaré;1866,933;;
45931;55;Canabrava;Estação NCS;1983,4289;;
45931;669;Canapu;-1;2345,5002;;
45931;666;Canário;Canário;1928,9062;;
45931;1043;Cancã;FAL;1762,7056;;
45931;46;Candeias;Polo Recôncavo;1977,9631;;
45931;53;Cangoá;Peroá;2345,5002;;
45931;63;Cantagalo;Baiano Mistura;2063,9781;;
45931;52;Canto do Amaro;Polo Potiguar;1893,2515;;
45931;78;Carapeba;Pargo Cluster;1926,1265;;
45931;2325;Carapitanga;-1;2087,345;;
45931;80;Caratinga;Barracuda-Caratinga;2050,7007;;
45931;2505;Carcará;-1;2416,5383;;
45931;1725;Cardeal;-1;1946,0629;;
45931;4664;Cardeal Amarelo;-1;2495,1384;;
45931;4665;Cardeal do Nordeste;-1;2495,1384;;
45931;74;Carmópolis;Sergipano Terra;1945,7075;;
45931;82;Cassarongongo;Estação NCS;1983,4289;;
45931;67;Castanhal;Sergipano Terra;1945,7075;;
45931;1164;Caxareu;Parque das Baleias;1949,3671;;
45931;88;Cexis;Polo Recôncavo;1977,9631;;
45931;2565;Chauá;-1;2416,5383;;
45931;64;Cherne;-1;2050,7007;;
45931;1404;Cidade de Aracaju;-1;1969,3114;;
45931;66;Cioba;-1;2416,5383;;
45931;923;Colibri;-1;2042,8624;;
45931;72;Conceição;-1;2593,107;;
45931;3605;Concriz;-1;1980,1269;;
45931;61;Congro;-1;2050,7007;;
45931;83;Coqueiro Seco;Tabuleiro;1986,3715;;
45931;58;Córrego Dourado;Cricaré;1866,933;;
45931;70;Corvina;-1;2593,107;;
45931;2005;Crejoá;-1;1837,5747;;
45931;76;Curimã;-1;2593,107;;
45931;90;Dentão;Pescada;2416,5383;;
45931;91;Dom João;Polo Recôncavo;1977,9631;;
45931;3345;Dó-Ré-Mi;-1;1863,9101;;
45931;93;Dourado;-1;2593,107;;
45931;95;Enchova;Enchova Mistura;1985,2462;;
45931;96;Enchova Oeste;Enchova Mistura;1985,2462;;
45931;97;Espada;-1;2593,107;;
45931;98;Espadarte;Tartaruga Verde;2016,388;;
45931;4879;Espadim;Marlim;1984,8872;;
45931;99;Estreito;Polo Potiguar;1893,2515;;
45931;101;Fazenda Alegre;FAL;1762,7056;;
45931;102;Fazenda Alto das Pedras;Rio Ventura;2037,2991;;
45931;103;Fazenda Alvorada;Baiano Mistura;2063,9781;;
45931;100;Fazenda Azevedo;Baiano Mistura;2063,9781;;
45931;106;Fazenda Bálsamo;Baiano Mistura;2063,9781;;
45931;105;Fazenda Belém BA;Estação São Roque;2053,8084;;
45931;131;Fazenda Belém CE;Fazenda Belém;1714,7977;;
45931;104;Fazenda Boa Esperança;Baiano Mistura;2063,9781;;
45931;110;Fazenda Canaan;Polo Potiguar;1893,2515;;
45931;107;Fazenda Cedro;Cricaré;1866,933;;
45931;108;Fazenda Curral;Upanema;2113,7419;;
45931;112;Fazenda Guindaste;Tabuleiro;1986,3715;;
45931;113;Fazenda Imbé;Baiano Mistura;2063,9781;;
45931;115;Fazenda Malaquias;Upanema;2113,7419;;
45931;116;Fazenda Matinha;-1;2593,107;;
45931;117;Fazenda Onça;Concessão Miranga;2060,9553;;
45931;118;Fazenda Panelas;Baiano Mistura;2063,9781;;
45931;120;Fazenda Pau Brasil;-1;2074,5537;;
45931;119;Fazenda Pocinho;Polo Potiguar;1893,2515;;
45931;123;Fazenda Rio Branco;Fazenda Santo Estevão;1947,2766;;
45931;127;Fazenda Santa Luzia;Santa Luzia;1951,0289;;
45931;129;Fazenda Santa Rosa;-1;2593,107;;
45931;125;Fazenda Santo Estevão;Fazenda Santo Estevão;1947,2766;;
45931;126;Fazenda São Jorge;Cricaré;1866,933;;
45931;128;Fazenda São Rafael;São Rafael;2096,7348;;
45931;1224;Foz do Vaza-Barris;-1;1916,3972;;
45931;122;Frade;Frade;1892,4724;;
45931;130;Furado;Alagoano;2190,9996;;
45931;4085;Galo de Campina;-1;1943,6847;;
45931;136;Garoupa;-1;2593,107;;
45931;137;Garoupinha;-1;2593,107;;
45931;4528;Gavião Azul;Gavião Azul;2565,1223;;
45931;4822;Gavião Belo;-1;2593,107;;
45931;4558;Gavião Branco;Gavião Branco;2593,107;;
45931;4617;Gavião Branco Norte;-1;2593,107;;
45931;4608;Gavião Caboclo;Gavião Caboclo;2509,5027;;
45931;4629;Gavião Carijó;-1;2593,107;;
45931;4859;Gavião Mateiro;-1;2593,107;;
45931;4627;Gavião Preto;Gavião Preto;2502,3316;;
45931;4529;Gavião Real;Gavião Real;2585,5861;;
45931;4630;Gavião Tesoura;Gavião Tesoura;2500,9324;;
45931;4861;GAVIÃO VAQUEIRO;-1;2593,107;;
45931;4666;Gavião Vermelho;Gavião Vermelho;2565,2972;;
45931;383;Golfinho;Golfinho;2043,0532;;
45931;135;Gomo;Estação NCS;1983,4289;;
45931;4531;Graúna;-1;2416,5383;;
45931;133;Guajá;-1;2416,5383;;
45931;134;Guamaré;Polo Potiguar;1893,2515;;
45931;1283;Guanambi;Polo Recôncavo;1977,9631;;
45931;3445;Guará;-1;1923,8986;;
45931;132;Guaricema;-1;2133,57;;
45931;2405;Harpia;-1;1837,5747;;
45931;142;Icapuí;Fazenda Belém;1714,7977;;
45931;141;Ilha de Bimbarra;Polo Recôncavo;1977,9631;;
45931;144;Ilha Pequena;Sergipano Terra;1945,7075;;
45931;875;Inhambu;FAL;1762,7056;;
45931;4691;Iraí;-1;2026,818;;
45931;4841;Irara;-1;1862,993;;
45931;4713;Iraúna;-1;2068,9392;;
45931;1103;Irerê;Irerê;1918,0001;;
45931;4711;Itaparica;Itaparica;1954,9516;;
45931;4615;Itapu;Itapu;2074,8914;;
45931;4828;Itapu_ECO;Itapu;2074,8914;;
45931;1123;Jaçanã;Upanema;2113,7419;;
45931;147;Jacuípe;-1;2495,1384;;
45931;1727;Jacupemba;-1;2345,5002;;
45931;743;Jacutinga;Cricaré;1866,933;;
45931;150;Janduí;Upanema;2113,7419;;
45931;148;Jequiá;Tabuleiro;1986,3715;;
45931;2285;Jiribatuba;-1;2070,3388;;
45931;702;João de Barro;-1;2006,2167;;
45931;153;Juazeiro;Upanema;2113,7419;;
45931;152;Jubarte;Parque das Baleias;1949,3671;;
45931;983;Juriti;Ouro Preto;2049,1396;;
45931;154;Lagoa Aroeira;Conceição B;1837,3651;;
45931;162;Lagoa do Paulo;Ouro Preto;2049,1396;;
45931;483;Lagoa do Paulo Norte;Ouro Preto;2049,1396;;
45931;673;Lagoa do Paulo Sul;Ouro Preto;2049,1396;;
45931;161;Lagoa Parda;Lagoa Parda;2013,5976;;
45931;165;Lagoa Parda Norte;-1;2345,5002;;
45931;4804;Lagoa Parda Sul;-1;2345,5002;;
45931;168;Lagoa Suruaca;Cricaré;1866,933;;
45931;322;Lagosta;-1;2593,107;;
45931;1746;Lapa;Lapa;1906,2256;;
45931;157;Leodório;Baiano Mistura;2063,9781;;
45931;167;Leste de Poço Xavier;Upanema;2113,7419;;
45931;169;Leste do Urucu;Urucu;2273,8809;;
45931;158;Linguado;Enchova Mistura;1985,2462;;
45931;171;Livramento;Upanema;2113,7419;;
45931;160;Lorena;Upanema;2113,7419;;
45931;4552;Maçarico;Upanema;2113,7419;;
45931;174;Macau;Macau;1958,5822;;
45931;4702;Mãe-da-Lua;-1;2495,1384;;
45931;186;Malhado;-1;2593,107;;
45931;185;Malombê;Baiano Mistura;2063,9781;;
45931;190;Manati;Baiano Mistura;2063,9781;;
45931;4876;Manjuba;Albacora;1875,1929;;
45931;172;Marimbá;Enchova Mistura;1985,2462;;
45931;177;Mariricu Oeste;-1;2345,5002;;
45931;196;Marlim;Marlim;1984,8872;;
45931;187;Marlim Leste;-1;2050,7007;;
45931;188;Marlim Sul;Marlim Sul;1963,0035;;
45931;195;Massapê;Baiano Mistura;2063,9781;;
45931;197;Massuí;Polo Recôncavo;1977,9631;;
45931;184;Mata de São João;Estação São Roque;2053,8084;;
45931;181;Mato Grosso;Sergipano Terra;1945,7075;;
45931;189;Merluza;-1;2593,107;;
45931;4684;Mero;Mero;2047,0472;;
45931;381;Mexilhão;Condensado de Mexilhão;2484,1798;;
45931;180;Miranga;Concessão Miranga;2060,9553;;
45931;183;Miranga Norte;Concessão Miranga;2060,9553;;
45931;175;Monte Alegre;Polo Potiguar;1893,2515;;
45931;4807;Mosquito;-1;2345,5002;;
45931;192;Mossoró;Polo Potiguar;1893,2515;;
45931;4852;Muriqui;-1;1829,3383;;
45931;4718;Murucututu;Murucututu;2495,1384;;
45931;198;Namorado;-1;2593,107;;
45931;204;Nativo Oeste;-1;2345,5002;;
45931;200;Nordeste de Namorado;-1;2050,7007;;
45931;4740;Nordeste de Sapinhoá;Sapinhoá;2057,9658;;
45931;4741;Noroeste de Sapinhoá;Sapinhoá;2057,9658;;
45931;4654;Norte de Berbigão;Berbigão;2056,6328;;
45931;202;Norte de Fazenda Caruaçu;Estação NCS;1983,4289;;
45931;4647;Oeste de Atapu;Atapu;2000,1152;;
45931;206;Oeste de Ubarana;-1;2416,5383;;
45931;657;Ostra;Ostra;1819,3186;;
45931;217;Pajeú;Upanema;2113,7419;;
45931;219;Pampo;Enchova Mistura;1985,2462;;
45931;705;Papa-Terra;Papa-Terra;1734,171;;
45931;4689;Paramirim do Vencimento;-1;2026,8969;;
45931;207;Parati;-1;2050,7007;;
45931;1645;Pardal;Upanema;2113,7419;;
45931;215;Pargo;Pargo Cluster;1926,1265;;
45931;4556;Pariri;-1;2495,1384;;
45931;208;Paru;Alagoano;2190,9996;;
45931;3885;Patativa;Upanema;2113,7419;;
45931;4593;Paturi;Upanema;2113,7419;;
45931;221;Pedra Sentada;Polo Potiguar;1893,2515;;
45931;212;Pedrinhas;Rio Ventura;2037,2991;;
45931;695;Peregrino;Peregrino;1764,5804;;
45931;1144;Periquito;-1;1983,7808;;
45931;4742;Periquito Nordeste;-1;1986,2303;;
45931;4720;Periquito Norte;-1;2271,859;;
45931;214;Peroá;Peroá;2345,5002;;
45931;213;Pescada;Pescada;2416,5383;;
45931;4805;Piaçabuçu;-1;1969,3114;;
45931;216;Pilar;Alagoano;2190,9996;;
45931;658;Pintassilgo;Polo Potiguar;1893,2515;;
45931;379;Piranema;-1;2593,107;;
45931;222;Piraúna;-1;2050,7007;;
45931;4579;Pitangola;Peregrino;1764,5804;;
45931;878;Pitiguari;-1;2041,517;;
45931;223;Poço Verde;Polo Potiguar;1893,2515;;
45931;4816;Pojuca Norte;-1;2271,859;;
45931;583;Polvo;Bravo;1862,3223;;
45931;220;Ponta do Mel;Ponta do Mel;1867,0928;;
45931;210;Porto Carão;Conceição B;1837,3651;;
45931;226;Quererá;-1;2593,107;;
45931;2785;Rabo Branco;Rabo Branco;2052,8672;;
45931;232;Redonda;Redonda;1794,4391;;
45931;242;Remanso;Estação São Roque;2053,8084;;
45931;234;Riacho da Forquilha;Upanema;2113,7419;;
45931;245;Riacho Ouricuri;Baiano Mistura;2063,9781;;
45931;255;Riacho São Pedro;-1;2495,1384;;
45931;2006;Riacho Velho;-1;2416,5383;;
45931;243;Riachuelo;Sergipano Terra;1945,7075;;
45931;228;Rio Barra Seca;-1;2345,5002;;
45931;229;Rio do Bu;Baiano Mistura;2063,9781;;
45931;4125;Rio do Carmo;-1;2146,8509;;
45931;246;Rio dos Ovos;Estação São Roque;2053,8084;;
45931;2425;Rio Ipiranga;Rio Ipiranga;2045,4557;;
45931;235;Rio Itariri;Baiano Mistura;2063,9781;;
45931;236;Rio Itaúnas;Cricaré;1866,933;;
45931;238;Rio Itaúnas Leste;-1;2345,5002;;
45931;4803;Rio Joanes;-1;2131,5679;;
45931;4710;Rio Mariricu;-1;1957,5516;;
45931;241;Rio Mossoró;Upanema;2113,7419;;
45931;1907;Rio São Mateus Oeste;-1;2345,5002;;
45931;256;Rio Subaúma;Estação São Roque;2053,8084;;
45931;257;Rio Urucu;Urucu;2273,8809;;
45931;1303;Rolinha;-1;1951,7734;;
45931;244;Roncador;Roncador;1986,7883;;
45931;263;Sabiá;Upanema;2113,7419;;
45931;3705;Sabiá Bico-de-Osso;Sabiá Bico de Osso;1931,64;;
45931;3465;Sabiá da Mata;Sabiá da Mata;1957,9516;;
45931;4862;Sabiá-Laranjeira;-1;2416,5383;;
45931;4806;Saíra;-1;2345,5002;;
45931;262;Salema;-1;2593,107;;
45931;267;Salina Cristal;Conceição B;1837,3651;;
45931;2085;Sanhaçu;Sanhaçu;2309,4132;;
45931;261;Santana;-1;2109,1515;;
45931;269;São Domingos;Polo Recôncavo;1977,9631;;
45931;4695;São João;-1;2094,5461;;
45931;2885;São Mateus Leste;Cricaré;1866,933;;
45931;284;São Pedro;Estação São Roque;2053,8084;;
45931;2365;Sapinhoá;Sapinhoá;2057,9658;;
45931;270;Sauípe;Fazenda Santo Estevão;1947,2766;;
45931;1985;Sempre Viva;-1;2593,107;;
45931;4614;Sépia;Sépia;2017,5416;;
45931;4676;Sépia Leste;Sépia;2017,5416;;
45931;4846;Sépia_ECO;Sépia;2017,5416;;
45931;279;Serra do Mel;Polo Potiguar;1893,2515;;
45931;287;Serra Vermelha;Polo Potiguar;1893,2515;;
45931;271;Serraria;Polo Potiguar;1893,2515;;
45931;276;Sesmaria;Estação São Roque;2053,8084;;
45931;3565;Sibite;Upanema;2113,7419;;
45931;277;Siri;-1;2416,5383;;
45931;288;Siririzinho;Sergipano Terra;1945,7075;;
45931;265;Socorro;Polo Recôncavo;1977,9631;;
45931;268;Socorro Extensão;Polo Recôncavo;1977,9631;;
45931;4739;Sudoeste de Sapinhoá;Sapinhoá;2057,9658;;
45931;285;Sudoeste Urucu;Urucu;2273,8809;;
45931;4758;Suindara;-1;1837,5747;;
45931;4656;Sul de Berbigão;Berbigão;2056,6328;;
45931;266;Sul de Coruripe;Tabuleiro;1986,3715;;
45931;4611;Sul de Tupi;Sul de Tupi;2061,7713;;
45931;286;Sussuarana;-1;2495,1384;;
45931;1023;Tabuiaiá;Cricaré;1866,933;;
45931;292;Tabuleiro dos Martins;Tabuleiro;1986,3715;;
45931;691;Tambaú;-1;2484,1798;;
45931;682;Tambuatá;Búzios;2035,5144;;
45931;4863;Tanatau;-1;1993,6439;;
45931;803;Tangará;Baiano Mistura;2063,9781;;
45931;4245;Tapiranga Norte;Rio Ventura;2037,2991;;
45931;293;Taquipe;Baiano Mistura;2063,9781;;
45931;289;Tartaruga;Tartaruga;2133,57;;
45931;3645;Tartaruga Verde;Tartaruga Verde;2016,388;;
45931;4747;Tartaruga Verde Sudoeste;Tartaruga Verde;2016,388;;
45931;1925;Tico-Tico;-1;2077,3772;;
45931;3866;Tiê;Tiê;2062,5171;;
45931;1383;Tigre;-1;2045,5612;;
45931;4750;Tiriba;-1;2059,2181;;
45931;4808;Tiziu;-1;2416,5383;;
45931;291;Três Marias;Upanema;2113,7419;;
45931;294;Trilha;-1;2050,7007;;
45931;1865;Trinca Ferro;Upanema;2113,7419;;
45931;3945;Trovoada;Trovoada;1979,2909;;
45931;4045;Tubarão Azul;-1;2050,7007;;
45931;4534;Tubarão Martelo;Bravo;1862,3223;;
45931;3325;Tucano;-1;1859,3515;;
45931;4746;Tucano Grande;-1;2593,107;;
45931;1063;Tupi;Tupi;2068,1557;;
45931;295;Ubarana;-1;2416,5383;;
45931;443;Uirapuru;Uirapuru;2089,7492;;
45931;296;Upanema;Upanema;2113,7419;;
45931;843;Uruguá;-1;2484,1798;;
45931;4709;Urutau;-1;1850,4375;;
45931;4714;Vale do Quiricó;-1;2087,345;;
45931;302;Varginha;Upanema;2113,7419;;
45931;299;Vermelho;Pargo Cluster;1926,1265;;
45931;298;Viola;-1;2050,7007;;
45931;297;Voador;Marlim;1984,8872;;
45931;303;Xaréu;-1;2593,107;;
45931;4873;PA-1-BGM-6-ES_ES-T-506_R11;-1;1837,5747;;
45931;4696;PA-1GALP42RN_POT-T-743;-1;2271,859;;
45931;4719;PA-1-GOP-1A-BA_REC-T-107;-1;2495,1384;;
45931;4801;PA-1GREN1DBA_REC-T-108;-1;2495,1384;;
45931;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;2593,107;;
45931;4865;Xisto SÃO MATEUS DO SUL;-2;1516,4821;;
45962;823;Abalone;Ostra;1702,8623;;
45962;783;Acajá-Burizinho;Ouro Preto;1966,7041;;
45962;563;Acauã;-1;1864,1702;;
45962;5;Água Grande;Rio Ventura;1950,6553;;
45962;4821;Águia Real;-1;2270,6438;;
45962;7;Aguilhada;Sergipano Terra;1827,4104;;
45962;6;Agulha;-1;2380,7293;;
45962;3;Albacora;Albacora;1765,1794;;
45962;4;Albacora Leste;Albacora Leste;1773,7956;;
45962;4866;Alto Alegre;-1;1983,6963;;
45962;15;Alto do Rodrigues;Polo Potiguar;1768,4958;;
45962;523;Anambé;Alagoano;2132,9331;;
45962;4899;AnC_Jubarte_Nordeste;Parque das Baleias;1849,3602;;
45962;4897;AnC_Jubarte_Sudoeste;Parque das Baleias;1849,3602;;
45962;4824;ANC_Mero;Mero;1960,4175;;
45962;4755;AnC_Norte_Atapu;Atapu;1898,0289;;
45962;4749;ANC_Tupi;Sul de Tupi;1977,0855;;
45962;1726;Andorinha;-1;1955,0292;;
45962;11;Anequim;-1;1967,7987;;
45962;9;Angelim;Sergipano Terra;1827,4104;;
45962;10;Angico;Polo Potiguar;1768,4958;;
45962;12;Apraiús;Concessão Miranga;1985,4843;;
45962;14;Arabaiana;Pescada;2380,7293;;
45962;1505;Araçari;Araçari;2029,0487;;
45962;13;Araçás;Baiano Mistura;1987,6668;;
45962;4708;Araçás Leste;-1;2077,6968;;
45962;4546;Arapaçu;-1;2723,1463;;
45962;4025;Arara Azul;Urucu;2222,0462;;
45962;662;Araracanga;Urucu;2222,0462;;
45962;1;Aratu;Polo Recôncavo;1871,1529;;
45962;686;Argonauta;Ostra;1702,8623;;
45962;724;Arribaçã;-1;2011,3356;;
45962;16;Aruari;Sergipano Terra;1827,4104;;
45962;19;Asa Branca;Upanema;2045,4404;;
45962;21;Atalaia Sul;Sergipano Terra;1827,4104;;
45962;4652;Atapu;Atapu;1898,0289;;
45962;4845;Atapu_ECO;Atapu;1898,0289;;
45962;678;Atlanta;Atlanta;1369,646;;
45962;20;Atum;-1;2723,1463;;
45962;258;Azulão;Azulão;2411,2576;;
45962;4735;Bacalhau;Bacalhau;2034,95;;
45962;4800;Bacalhau Norte;Bacalhau;2034,95;;
45962;28;Badejo;-1;1967,7987;;
45962;32;Bagre;-1;1967,7987;;
45962;24;Baixa do Algodão;-1;1968,4298;;
45962;464;Baleia Anã;Parque das Baleias;1849,3602;;
45962;4690;Barra Bonita;-1;2210,5728;;
45962;34;Barra do Ipiranga;-1;2270,6438;;
45962;42;Barracuda;Barracuda-Caratinga;1967,7987;;
45962;1625;Barrinha Leste;Polo Potiguar;1768,4958;;
45962;3825;Barrinha Sudoeste;Polo Potiguar;1768,4958;;
45962;4830;BATUÍRA;-1;2270,6438;;
45962;2625;Baúna;Baúna;2085,2124;;
45962;4688;Bela Vista;-1;2210,5728;;
45962;3245;Bem-Te-Vi;-1;1895,1277;;
45962;30;Benfica;Polo Potiguar;1768,4958;;
45962;2645;Berbigão;Berbigão;1975,0317;;
45962;33;Bicudo;-1;1967,7987;;
45962;37;Bijupirá;-1;1967,7987;;
45962;35;Biquara;-1;2380,7293;;
45962;26;Biriba;-1;2486,4514;;
45962;29;Boa Esperança;Upanema;2045,4404;;
45962;1605;Bom Lugar;-1;2486,4514;;
45962;39;Bonito;Enchova Mistura;1891,1018;;
45962;44;Bonsucesso;Rio Ventura;1950,6553;;
45962;41;Brejinho RN;Upanema;2045,4404;;
45962;43;Brejo Grande;Sergipano Terra;1827,4104;;
45962;23;Buracica;Baiano Mistura;1987,6668;;
45962;4598;Búzios;Búzios;1944,6913;;
45962;4827;Búzios_ECO;Búzios;1944,6913;;
45962;4700;Caburé;Caburé;2449,214;;
45962;4706;Caburé Leste;-1;2486,4514;;
45962;51;Cachoeirinha;Upanema;2045,4404;;
45962;50;Cacimbas;Cricaré;1726,7343;;
45962;56;Caioba;-1;2723,1463;;
45962;4802;Camaçari;-1;2063,0591;;
45962;1184;Camarupim;-1;2270,6438;;
45962;2585;Camarupim Norte;-1;2270,6438;;
45962;3905;Cambacica;-1;2486,4514;;
45962;68;Camorim;-1;2071,8401;;
45962;62;Campo Grande;Cricaré;1726,7343;;
45962;55;Canabrava;Estação NCS;1887,5156;;
45962;669;Canapu;-1;2270,6438;;
45962;666;Canário;Canário;1807,7737;;
45962;1043;Cancã;FAL;1603,4827;;
45962;46;Candeias;Polo Recôncavo;1871,1529;;
45962;53;Cangoá;Peroá;2270,6438;;
45962;63;Cantagalo;Baiano Mistura;1987,6668;;
45962;52;Canto do Amaro;Polo Potiguar;1768,4958;;
45962;78;Carapeba;Pargo Cluster;1820,0921;;
45962;2325;Carapitanga;-1;1993,9862;;
45962;80;Caratinga;Barracuda-Caratinga;1967,7987;;
45962;2505;Carcará;-1;2380,7293;;
45962;1725;Cardeal;-1;1820,9089;;
45962;4664;Cardeal Amarelo;-1;2486,4514;;
45962;4665;Cardeal do Nordeste;-1;2486,4514;;
45962;74;Carmópolis;Sergipano Terra;1827,4104;;
45962;82;Cassarongongo;Estação NCS;1887,5156;;
45962;67;Castanhal;Sergipano Terra;1827,4104;;
45962;1164;Caxareu;Parque das Baleias;1849,3602;;
45962;88;Cexis;Polo Recôncavo;1871,1529;;
45962;2565;Chauá;-1;2380,7293;;
45962;64;Cherne;-1;1967,7987;;
45962;1404;Cidade de Aracaju;-1;1849,0656;;
45962;66;Cioba;-1;2380,7293;;
45962;923;Colibri;-1;1940,6372;;
45962;72;Conceição;-1;2723,1463;;
45962;3605;Concriz;-1;1862,6485;;
45962;61;Congro;-1;1967,7987;;
45962;83;Coqueiro Seco;Tabuleiro;1874,2687;;
45962;58;Córrego Dourado;Cricaré;1726,7343;;
45962;70;Corvina;-1;2723,1463;;
45962;2005;Crejoá;-1;1675,402;;
45962;76;Curimã;-1;2723,1463;;
45962;90;Dentão;Pescada;2380,7293;;
45962;91;Dom João;Polo Recôncavo;1871,1529;;
45962;3345;Dó-Ré-Mi;-1;1711,737;;
45962;93;Dourado;-1;2723,1463;;
45962;95;Enchova;Enchova Mistura;1891,1018;;
45962;96;Enchova Oeste;Enchova Mistura;1891,1018;;
45962;97;Espada;-1;2723,1463;;
45962;98;Espadarte;Tartaruga Verde;1930,029;;
45962;4879;Espadim;Marlim;1891,215;;
45962;99;Estreito;Polo Potiguar;1768,4958;;
45962;101;Fazenda Alegre;FAL;1603,4827;;
45962;102;Fazenda Alto das Pedras;Rio Ventura;1950,6553;;
45962;103;Fazenda Alvorada;Baiano Mistura;1987,6668;;
45962;100;Fazenda Azevedo;Baiano Mistura;1987,6668;;
45962;106;Fazenda Bálsamo;Baiano Mistura;1987,6668;;
45962;105;Fazenda Belém BA;Estação São Roque;1974,4245;;
45962;131;Fazenda Belém CE;Fazenda Belém;1559,355;;
45962;104;Fazenda Boa Esperança;Baiano Mistura;1987,6668;;
45962;110;Fazenda Canaan;Polo Potiguar;1768,4958;;
45962;107;Fazenda Cedro;Cricaré;1726,7343;;
45962;108;Fazenda Curral;-1;1909,3841;;
45962;112;Fazenda Guindaste;Tabuleiro;1874,2687;;
45962;113;Fazenda Imbé;Baiano Mistura;1987,6668;;
45962;115;Fazenda Malaquias;-1;1983,6963;;
45962;116;Fazenda Matinha;-1;2723,1463;;
45962;117;Fazenda Onça;Concessão Miranga;1985,4843;;
45962;118;Fazenda Panelas;Baiano Mistura;1987,6668;;
45962;120;Fazenda Pau Brasil;-1;1978,585;;
45962;119;Fazenda Pocinho;Polo Potiguar;1768,4958;;
45962;123;Fazenda Rio Branco;Fazenda Santo Estevão;1823,5271;;
45962;127;Fazenda Santa Luzia;Santa Luzia;1836,8477;;
45962;129;Fazenda Santa Rosa;-1;2723,1463;;
45962;125;Fazenda Santo Estevão;Fazenda Santo Estevão;1823,5271;;
45962;126;Fazenda São Jorge;Cricaré;1726,7343;;
45962;128;Fazenda São Rafael;São Rafael;2025,1977;;
45962;1224;Foz do Vaza-Barris;-1;1781,4147;;
45962;122;Frade;Frade;1786,5974;;
45962;130;Furado;Alagoano;2132,9331;;
45962;4085;Galo de Campina;-1;1816,8577;;
45962;136;Garoupa;-1;2723,1463;;
45962;137;Garoupinha;-1;2723,1463;;
45962;4528;Gavião Azul;Gavião Azul;2657,3123;;
45962;4822;Gavião Belo;-1;2723,1463;;
45962;4558;Gavião Branco;Gavião Branco;2723,1463;;
45962;4617;Gavião Branco Norte;-1;2723,1463;;
45962;4608;Gavião Caboclo;Gavião Caboclo;2526,4671;;
45962;4629;Gavião Carijó;-1;2723,1463;;
45962;4859;Gavião Mateiro;-1;2723,1463;;
45962;4627;Gavião Preto;Gavião Preto;2509,5972;;
45962;4529;Gavião Real;Gavião Real;2705,4534;;
45962;4630;Gavião Tesoura;Gavião Tesoura;2506,3055;;
45962;4861;GAVIÃO VAQUEIRO;-1;2723,1463;;
45962;4666;Gavião Vermelho;Gavião Vermelho;2657,7237;;
45962;383;Golfinho;Golfinho;1968,0068;;
45962;135;Gomo;Estação NCS;1887,5156;;
45962;4531;Graúna;-1;2380,7293;;
45962;133;Guajá;-1;2380,7293;;
45962;134;Guamaré;Polo Potiguar;1768,4958;;
45962;1283;Guanambi;Polo Recôncavo;1871,1529;;
45962;3445;Guará;-1;1791,1412;;
45962;132;Guaricema;-1;2071,8401;;
45962;2405;Harpia;-1;1675,402;;
45962;142;Icapuí;Fazenda Belém;1559,355;;
45962;141;Ilha de Bimbarra;Polo Recôncavo;1871,1529;;
45962;144;Ilha Pequena;Sergipano Terra;1827,4104;;
45962;875;Inhambu;FAL;1603,4827;;
45962;4691;Iraí;-1;1920,5153;;
45962;4841;Irara;-1;1710,4897;;
45962;4713;Iraúna;-1;1971,8049;;
45962;1103;Irerê;Irerê;1788,6188;;
45962;4711;Itaparica;Itaparica;1836,0511;;
45962;4615;Itapu;Itapu;1998,6839;;
45962;4828;Itapu_ECO;Itapu;1998,6839;;
45962;1123;Jaçanã;Upanema;2045,4404;;
45962;147;Jacuípe;-1;2486,4514;;
45962;1727;Jacupemba;-1;2270,6438;;
45962;743;Jacutinga;Cricaré;1726,7343;;
45962;150;Janduí;Upanema;2045,4404;;
45962;148;Jequiá;Tabuleiro;1874,2687;;
45962;2285;Jiribatuba;-1;1973,4962;;
