data;código do campo;campo;corrente;preço;;
45566;4629;Gavião Carijó;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;4859;Gavião Mateiro;Resol. ANP 703/17 - Art. 8°, IV;2898,3344;;
45566;4627;Gavião Preto;Gavião Preto;2872,3228;;
45566;4529;Gavião Real;Gavião Real;2895,098;;
45566;4630;Gavião Tesoura;Gavião Tesoura;2856,5687;;
45566;4666;Gavião Vermelho;Gavião Vermelho;2886,3049;;
45566;383;Golfinho;Golfinho;2580,1326;;
45566;135;Gomo;Estação NCS;2553,1837;;
45566;4531;Graúna;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;133;Guajá;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;134;Guamaré;Polo Potiguar;2440,7297;;
45566;1283;Guanambi;Polo Recôncavo;2544,0121;;
45566;3445;Guará;Resol. ANP 703/17 - Art. 5°;2520,4587;;
45566;132;Guaricema;Resol. ANP 703/17 - Art. 8°, IV;2637,7126;;
45566;2405;Harpia;Resol. ANP 703/17 - Art. 5°;2471,5234;;
45566;142;Icapuí;Fazenda Belém;2339,2688;;
45566;141;Ilha de Bimbarra;Polo Recôncavo;2544,0121;;
45566;144;Ilha Pequena;Sergipano Terra;2510,226;;
45566;875;Inhambu;FAL;2377,0377;;
45566;4691;Iraí;Resol. ANP 703/17 - Art. 5°;2601,1817;;
45566;4841;Irara;Resol. ANP 703/17 - Art. 5°;2485,7141;;
45566;4713;Iraúna;Resol. ANP 703/17 - Art. 5°;2608,1533;;
45566;1103;Irerê;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;4711;Itaparica;Itaparica;2537,3553;;
45566;4615;Itapu;Itapu;2600,782;;
45566;4828;Itapu_ECO;Itapu;2600,782;;
45566;1123;Jaçanã;Upanema;2627,158;;
45566;147;Jacuípe;Resol. ANP 703/17 - Art. 8°, IV;2859,4691;;
45566;1727;Jacupemba;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;743;Jacutinga;Cricaré;2459,8122;;
45566;150;Janduí;Upanema;2627,158;;
45566;148;Jequiá;Tabuleiro;2556,1973;;
45566;2285;Jiribatuba;Resol. ANP 703/17 - Art. 5°;2606,4803;;
45566;702;João de Barro;Resol. ANP 703/17 - Art. 5°;2507,1629;;
45566;153;Juazeiro;Upanema;2627,158;;
45566;152;Jubarte;Parque das Baleias;2522,2308;;
45566;983;Juriti;Ouro Preto;2586,1775;;
45566;154;Lagoa Aroeira;Conceição B;2445,6816;;
45566;162;Lagoa do Paulo;Ouro Preto;2586,1775;;
45566;483;Lagoa do Paulo Norte;Ouro Preto;2586,1775;;
45566;673;Lagoa do Paulo Sul;Ouro Preto;2586,1775;;
45566;161;Lagoa Parda;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;165;Lagoa Parda Norte;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;4804;Lagoa Parda Sul;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;168;Lagoa Suruaca;Cricaré;2459,8122;;
45566;322;Lagosta;Condensado de Merluza;2861,0184;;
45566;159;Lamarão;Baiano Mistura;2594,479;;
45566;1746;Lapa;Lapa;2485,4665;;
45566;157;Leodório;Baiano Mistura;2594,479;;
45566;167;Leste de Poço Xavier;Upanema;2627,158;;
45566;169;Leste do Urucu;Urucu;2729,5278;;
45566;158;Linguado;Polo Pampo;2444,8433;;
45566;171;Livramento;Upanema;2627,158;;
45566;160;Lorena;Upanema;2627,158;;
45566;4552;Maçarico;Upanema;2627,158;;
45566;174;Macau;Macau;2533,171;;
45566;4702;Mãe-da-Lua;Resol. ANP 703/17 - Art. 8°, IV;2859,4691;;
45566;186;Malhado;Cabiúnas Mistura;2555,7799;;
45566;185;Malombê;Baiano Mistura;2594,479;;
45566;190;Manati;Baiano Mistura;2594,479;;
45566;178;Mandacaru;Baiano Mistura;2594,479;;
45566;4876;Manjuba;Albacora;2450,683;;
45566;172;Marimbá;Polo Enchova;2573,6103;;
45566;177;Mariricu Oeste;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;196;Marlim;Marlim;2539,8596;;
45566;187;Marlim Leste;Marlim Leste;2534,9961;;
45566;188;Marlim Sul;Marlim Sul;2524,6926;;
45566;195;Massapê;Baiano Mistura;2594,479;;
45566;197;Massuí;Polo Recôncavo;2544,0121;;
45566;184;Mata de São João;Estação São Roque;2588,3846;;
45566;181;Mato Grosso;Sergipano Terra;2510,226;;
45566;189;Merluza;Condensado de Merluza;2861,0184;;
45566;4684;Mero;Mero;2585,2472;;
45566;381;Mexilhão;Condensado de Mexilhão;2858,5849;;
45566;180;Miranga;Miranga ECOL-B;2624,6749;;
45566;183;Miranga Norte;Miranga ECOL-B;2624,6749;;
45566;175;Monte Alegre;Polo Potiguar;2440,7297;;
45566;4807;Mosquito;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;192;Mossoró;Polo Potiguar;2440,7297;;
45566;4852;Muriqui;Resol. ANP 703/17 - Art. 8°, III;2727,8442;;
45566;4718;Murucututu;Murucututu;2859,4691;;
45566;198;Namorado;Cabiúnas Mistura;2555,7799;;
45566;204;Nativo Oeste;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;200;Nordeste de Namorado;Cabiúnas Mistura;2555,7799;;
45566;4740;Nordeste de Sapinhoá;Sapinhoá;2590,9313;;
45566;4741;Noroeste de Sapinhoá;Sapinhoá;2590,9313;;
45566;4654;Norte de Berbigão;Berbigão-Sururu;2589,0956;;
45566;202;Norte de Fazenda Caruaçu;Estação NCS;2553,1837;;
45566;4658;Norte de Sururu;Berbigão-Sururu;2589,0956;;
45566;4647;Oeste de Atapu;Atapu;2555,3908;;
45566;206;Oeste de Ubarana;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;657;Ostra;Ostra;2421,7887;;
45566;217;Pajeú;Upanema;2627,158;;
45566;219;Pampo;Polo Pampo;2444,8433;;
45566;705;Papa-Terra;Papa-Terra;2264,0036;;
45566;4689;Paramirim do Vencimento;Resol. ANP 703/17 - Art. 5°;2580,7021;;
45566;207;Parati;Cabiúnas Mistura;2555,7799;;
45566;1645;Pardal;Upanema;2627,158;;
45566;215;Pargo;Pargo Cluster;2478,4065;;
45566;4556;Pariri;Resol. ANP 703/17 - Art. 8°, IV;2859,4691;;
45566;208;Paru;Alagoano;2651,2879;;
45566;3885;Patativa;Upanema;2627,158;;
45566;4593;Paturi;Upanema;2627,158;;
45566;221;Pedra Sentada;Polo Potiguar;2440,7297;;
45566;212;Pedrinhas;Rio Ventura;2579,0326;;
45566;695;Peregrino;Peregrino;2261,7115;;
45566;1144;Periquito;Resol. ANP 703/17 - Art. 5°;2555,3095;;
45566;4742;Periquito Nordeste;Resol. ANP 703/17 - Art. 5°;2554,878;;
45566;4720;Periquito Norte;Resol. ANP 703/17 - Art. 8°, III;2727,8442;;
45566;214;Peroá;Peroá;2789,9799;;
45566;213;Pescada;Pescada;2821,4562;;
45566;4805;Piaçabuçu;Resol. ANP 703/17 - Art. 8°, III;2727,8442;;
45566;216;Pilar;Alagoano;2651,2879;;
45566;658;Pintassilgo;Polo Potiguar;2440,7297;;
45566;379;Piranema;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;222;Piraúna;Resol. ANP 703/17 - Art. 8°, IV;2585,0279;;
45566;4579;Pitangola;Peregrino;2261,7115;;
45566;878;Pitiguari;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;223;Poço Verde;Polo Potiguar;2440,7297;;
45566;4816;Pojuca Norte;Resol. ANP 703/17 - Art. 8°, III;2727,8442;;
45566;583;Polvo;Bravo;2388,091;;
45566;220;Ponta do Mel;Ponta do Mel;2457,124;;
45566;210;Porto Carão;Conceição B;2445,6816;;
45566;226;Quererá;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;2785;Rabo Branco;Resol. ANP 703/17 - Art. 5°;2607,315;;
45566;232;Redonda;Redonda;2420,3243;;
45566;242;Remanso;Estação São Roque;2588,3846;;
45566;234;Riacho da Forquilha;Upanema;2627,158;;
45566;245;Riacho Ouricuri;Baiano Mistura;2594,479;;
45566;255;Riacho São Pedro;Resol. ANP 703/17 - Art. 8°, IV;2859,4691;;
45566;2006;Riacho Velho;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;243;Riachuelo;Sergipano Terra;2510,226;;
45566;228;Rio Barra Seca;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;229;Rio do Bu;Baiano Mistura;2594,479;;
45566;4125;Rio do Carmo;Resol. ANP 703/17 - Art. 5°;2652,2641;;
45566;246;Rio dos Ovos;Estação São Roque;2588,3846;;
45566;2425;Rio Ipiranga;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;235;Rio Itariri;Baiano Mistura;2594,479;;
45566;236;Rio Itaúnas;Cricaré;2459,8122;;
45566;238;Rio Itaúnas Leste;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;4803;Rio Joanes;Resol. ANP 703/17 - Art. 8°, III;2727,8442;;
45566;4710;Rio Mariricu;Resol. ANP 703/17 - Art. 5°;2539,9763;;
45566;241;Rio Mossoró;Upanema;2627,158;;
45566;1907;Rio São Mateus Oeste;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;256;Rio Subaúma;Estação São Roque;2588,3846;;
45566;257;Rio Urucu;Urucu;2729,5278;;
45566;1303;Rolinha;Resol. ANP 703/17 - Art. 5°;2536,6125;;
45566;244;Roncador;Roncador;2537,3659;;
45566;263;Sabiá;Upanema;2627,158;;
45566;3705;Sabiá Bico-de-Osso;Sabiá Bico de Osso;2520,9539;;
45566;3465;Sabiá da Mata;Sabiá da Mata;2530,8259;;
45566;4862;Sabiá-Laranjeira;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;4806;Saíra;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;262;Salema;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;267;Salina Cristal;Conceição B;2445,6816;;
45566;2085;Sanhaçu;Sanhaçu;2760,1199;;
45566;261;Santana;Resol. ANP 703/17 - Art. 5°;2629,6516;;
45566;269;São Domingos;Polo Recôncavo;2544,0121;;
45566;4695;São João;Resol. ANP 703/17 - Art. 5°;2634,0836;;
45566;2885;São Mateus Leste;Cricaré;2459,8122;;
45566;284;São Pedro;Estação São Roque;2588,3846;;
45566;2365;Sapinhoá;Sapinhoá;2590,9313;;
45566;270;Sauípe;Fazenda Santo Estevão;2533,4858;;
45566;1985;Sempre Viva;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;4614;Sépia;Sépia;2566,7802;;
45566;4676;Sépia Leste;Sépia;2566,7802;;
45566;4846;Sépia_ECO;Sépia;2566,7802;;
45566;279;Serra do Mel;Polo Potiguar;2440,7297;;
45566;287;Serra Vermelha;Polo Potiguar;2440,7297;;
45566;271;Serraria;Polo Potiguar;2440,7297;;
45566;276;Sesmaria;Estação São Roque;2588,3846;;
45566;3565;Sibite;Upanema;2627,158;;
45566;277;Siri;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;288;Siririzinho;Sergipano Terra;2510,226;;
45566;265;Socorro;Polo Recôncavo;2544,0121;;
45566;268;Socorro Extensão;Polo Recôncavo;2544,0121;;
45566;4739;Sudoeste de Sapinhoá;Sapinhoá;2590,9313;;
45566;285;Sudoeste Urucu;Urucu;2729,5278;;
45566;4758;Suindara;Resol. ANP 703/17 - Art. 5°;2471,5234;;
45566;4656;Sul de Berbigão;Berbigão-Sururu;2589,0956;;
45566;266;Sul de Coruripe;Tabuleiro;2556,1973;;
45566;4660;Sul de Sururu;Berbigão-Sururu;2589,0956;;
45566;4611;Sul de Tupi;Sul de Tupi;2593,9378;;
45566;4649;Sururu;Berbigão-Sururu;2589,0956;;
45566;286;Sussuarana;Resol. ANP 703/17 - Art. 8°, IV;2859,4691;;
45566;1023;Tabuiaiá;Cricaré;2459,8122;;
45566;292;Tabuleiro dos Martins;Tabuleiro;2556,1973;;
45566;691;Tambaú;Tambaú-Uruguá;2621,6684;;
45566;682;Tambuatá;Búzios;2577,4904;;
45566;803;Tangará;Baiano Mistura;2594,479;;
45566;4245;Tapiranga Norte;Rio Ventura;2579,0326;;
45566;293;Taquipe;Baiano Mistura;2594,479;;
45566;289;Tartaruga;Tartaruga;2637,7126;;
45566;3645;Tartaruga Verde;Tartaruga Verde;2560,6717;;
45566;4747;Tartaruga Verde Sudoeste;Tartaruga Verde;2560,6717;;
45566;1925;Tico-Tico;Resol. ANP 703/17 - Art. 5°;2610,6752;;
45566;3866;Tiê;Tiê;2595,0131;;
45566;1383;Tigre;Resol. ANP 703/17 - Art. 5°;2591,7554;;
45566;4750;Tiriba;Resol. ANP 703/17 - Art. 5°;2599,8659;;
45566;4808;Tiziu;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;291;Três Marias;Upanema;2627,158;;
45566;294;Trilha;Resol. ANP 703/17 - Art. 8°, IV;2585,0279;;
45566;1865;Trinca Ferro;Upanema;2627,158;;
45566;3945;Trovoada;Trovoada;2544,6275;;
45566;4045;Tubarão Azul;Resol. ANP 703/17 - Art. 8°, IV;2585,0279;;
45566;4534;Tubarão Martelo;Bravo;2388,091;;
45566;3325;Tucano;Resol. ANP 703/17 - Art. 5°;2483,6697;;
45566;4746;Tucano Grande;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;1063;Tupi;Tupi;2597,9772;;
45566;295;Ubarana;Resol. ANP 703/17 - Art. 8°, IV;2821,4562;;
45566;443;Uirapuru;Resol. ANP 703/17 - Art. 8°, IV;2859,4691;;
45566;296;Upanema;Upanema;2627,158;;
45566;843;Uruguá;Tambaú-Uruguá;2621,6684;;
45566;4709;Urutau;Resol. ANP 703/17 - Art. 5°;2478,6754;;
45566;4714;Vale do Quiricó;Resol. ANP 703/17 - Art. 5°;2616,6175;;
45566;302;Varginha;Upanema;2627,158;;
45566;299;Vermelho;Pargo Cluster;2478,4065;;
45566;298;Viola;Cabiúnas Mistura;2555,7799;;
45566;297;Voador;Marlim;2539,8596;;
45566;303;Xaréu;Resol. ANP 703/17 - Art. 8°, II;2898,3344;;
45566;4696;PA-1GALP42RN_POT-T-743;Resol. ANP 703/17 - Art. 8°, III;2727,8442;;
45566;4719;PA-1-GOP-1A-BA_REC-T-107;Resol. ANP 703/17 - Art. 8°, IV;2859,4691;;
45566;4416;PA-1IMET27ES_ES-T-487;Resol. ANP 703/17 - Art. 8°, IV;2789,9799;;
45566;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;Resol. ANP 703/17 - Art. 8°, IV;2898,3344;;
45566;4863;PA-1-PHO-1-RN_POT-T-565;Resol. ANP 703/17 - Art. 8°, III;2727,8442;;
45566;SIX;UO SIX - SÃO MATEUS DO SUL;-2;2064,6685;;
45597;823;Abalone;Ostra;2415,7864;;
45597;783;Acajá-Burizinho;Ouro Preto;2608,6871;;
45597;563;Acauã;Upanema;2660,5106;;
45597;5;Água Grande;Rio Ventura;2598,3918;;
45597;4821;Águia Real;-1;2820,6117;;
45597;7;Aguilhada;Sergipano Terra;2515,5693;;
45597;6;Agulha;-1;2881,3536;;
45597;3;Albacora;Albacora;2450,0212;;
45597;4;Albacora Leste;Albacora Leste;2398,154;;
45597;15;Alto do Rodrigues;Polo Potiguar;2430,1245;;
45597;523;Anambé;Alagoano;2695,4905;;
45597;4824;ANC_Mero;Mero;2604,6844;;
45597;4755;AnC_Norte_Atapu;Atapu;2563,149;;
45597;4749;ANC_Tupi;Sul de Tupi;2614,9103;;
45597;1726;Andorinha;-1;2630,8664;;
45597;11;Anequim;Cabiúnas Mistura;2570,8111;;
45597;9;Angelim;Sergipano Terra;2515,5693;;
45597;10;Angico;Polo Potiguar;2430,1245;;
45597;12;Apraiús;Miranga ECOL-B;2657,0082;;
45597;14;Arabaiana;Pescada;2881,3536;;
45597;1505;Araçari;Araçari;2655,4889;;
45597;13;Araçás;Baiano Mistura;2621,5608;;
45597;4708;Araçás Leste;-1;2763,3101;;
45597;4546;Arapaçu;-1;3073,608;;
45597;4025;Arara Azul;Urucu;2776,4103;;
45597;662;Araracanga;Urucu;2776,4103;;
45597;1;Aratu;Polo Recôncavo;2548,2192;;
45597;686;Argonauta;Ostra;2415,7864;;
45597;724;Arribaçã;-1;2676,4922;;
45597;16;Aruari;Sergipano Terra;2515,5693;;
45597;19;Asa Branca;Upanema;2660,5106;;
45597;21;Atalaia Sul;Sergipano Terra;2515,5693;;
45597;4652;Atapu;Atapu;2563,149;;
45597;4845;Atapu_ECO;Atapu;2563,149;;
45597;678;Atlanta;Atlanta;2027,2677;;
45597;20;Atum;-1;3073,608;;
45597;258;Azulão;Azulão;2908,0944;;
45597;4886;Azulão Oeste;-1;2908,0944;;
45597;28;Badejo;-1;2607,1313;;
45597;32;Bagre;Cabiúnas Mistura;2570,8111;;
45597;24;Baixa do Algodão;Upanema;2660,5106;;
45597;464;Baleia Anã;Parque das Baleias;2530,3676;;
45597;4690;Barra Bonita;-1;2763,3101;;
45597;34;Barra do Ipiranga;-1;2820,6117;;
45597;42;Barracuda;Barracuda-Caratinga;2607,1313;;
45597;25;Barrinha;Polo Potiguar;2430,1245;;
45597;1625;Barrinha Leste;Polo Potiguar;2430,1245;;
45597;3825;Barrinha Sudoeste;Polo Potiguar;2430,1245;;
45597;2625;Baúna;Baúna;2685,7649;;
45597;4688;Bela Vista;-1;2925,0183;;
45597;3245;Bem-Te-Vi;-1;2577,9035;;
45597;30;Benfica;Polo Potiguar;2430,1245;;
45597;2645;Berbigão;Berbigão-Sururu;2612,226;;
45597;33;Bicudo;-1;2607,1313;;
45597;37;Bijupirá;-1;2607,1313;;
45597;35;Biquara;-1;2881,3536;;
45597;26;Biriba;-1;2925,0183;;
45597;29;Boa Esperança;Upanema;2660,5106;;
45597;1605;Bom Lugar;-1;2925,0183;;
45597;39;Bonito;Polo Enchova;2596,0435;;
45597;44;Bonsucesso;Rio Ventura;2598,3918;;
45597;41;Brejinho RN;Upanema;2660,5106;;
45597;43;Brejo Grande;Sergipano Terra;2515,5693;;
45597;23;Buracica;Baiano Mistura;2621,5608;;
45597;4598;Búzios;Búzios;2593,7683;;
45597;4827;Búzios_ECO;Búzios;2593,7683;;
45597;4700;Caburé;Caburé;2903,8945;;
45597;4706;Caburé Leste;-1;3073,608;;
45597;51;Cachoeirinha;Upanema;2660,5106;;
45597;50;Cacimbas;Cricaré;2457,4058;;
45597;56;Caioba;-1;3073,608;;
45597;4802;Camaçari;-1;2763,3101;;
45597;1184;Camarupim;-1;2820,6117;;
45597;2585;Camarupim Norte;-1;2820,6117;;
45597;3905;Cambacica;-1;2925,0183;;
45597;68;Camorim;-1;2676,0247;;
45597;62;Campo Grande;Cricaré;2457,4058;;
45597;55;Canabrava;Estação NCS;2565,2124;;
45597;669;Canapu;-1;2820,6117;;
45597;666;Canário;Canário;2526,3759;;
45597;1043;Cancã;FAL;2354,7012;;
45597;46;Candeias;Polo Recôncavo;2548,2192;;
45597;53;Cangoá;Peroá;2820,6117;;
45597;63;Cantagalo;Baiano Mistura;2621,5608;;
45597;52;Canto do Amaro;Polo Potiguar;2430,1245;;
45597;78;Carapeba;Pargo Cluster;2481,5463;;
45597;2325;Carapitanga;-1;2635,9027;;
45597;80;Caratinga;Barracuda-Caratinga;2607,1313;;
45597;2505;Carcará;-1;2881,3536;;
45597;1725;Cardeal;Cardeal;2537,7741;;
45597;4664;Cardeal Amarelo;-1;2925,0183;;
45597;4665;Cardeal do Nordeste;-1;3073,608;;
45597;74;Carmópolis;Sergipano Terra;2515,5693;;
45597;82;Cassarongongo;Estação NCS;2565,2124;;
45597;67;Castanhal;Sergipano Terra;2515,5693;;
45597;88;Cexis;Polo Recôncavo;2548,2192;;
45597;2565;Chauá;-1;2881,3536;;
45597;64;Cherne;Cabiúnas Mistura;2570,8111;;
45597;1404;Cidade de Aracaju;-1;2550,9217;;
45597;66;Cioba;-1;2881,3536;;
45597;923;Colibri;Colibri;2599,6116;;
45597;72;Conceição;-1;3073,608;;
45597;3605;Concriz;-1;2595,8755;;
45597;61;Congro;Cabiúnas Mistura;2570,8111;;
45597;83;Coqueiro Seco;Tabuleiro;2565,7018;;
45597;58;Córrego Dourado;Cricaré;2457,4058;;
45597;70;Corvina;Cabiúnas Mistura;2570,8111;;
45597;2005;Crejoá;-1;2456,4563;;
45597;76;Curimã;-1;3073,608;;
45597;90;Dentão;Pescada;2881,3536;;
45597;91;Dom João;Polo Recôncavo;2548,2192;;
45597;3345;Dó-Ré-Mi;-1;2470,7068;;
45597;93;Dourado;-1;3073,608;;
45597;95;Enchova;Polo Enchova;2596,0435;;
45597;96;Enchova Oeste;Polo Enchova;2596,0435;;
45597;97;Espada;-1;3073,608;;
45597;98;Espadarte;Tartaruga Verde;2580,1349;;
45597;4879;Espadim;Marlim;2553,1276;;
45597;99;Estreito;Polo Potiguar;2430,1245;;
45597;101;Fazenda Alegre;FAL;2354,7012;;
45597;102;Fazenda Alto das Pedras;-1;2925,0183;;
45597;103;Fazenda Alvorada;Baiano Mistura;2621,5608;;
45597;100;Fazenda Azevedo;Baiano Mistura;2621,5608;;
45597;106;Fazenda Bálsamo;Baiano Mistura;2621,5608;;
45597;105;Fazenda Belém BA;Estação São Roque;2613,1464;;
45597;131;Fazenda Belém CE;Fazenda Belém;2305,6059;;
45597;104;Fazenda Boa Esperança;Baiano Mistura;2621,5608;;
45597;110;Fazenda Canaan;Polo Potiguar;2430,1245;;
45597;107;Fazenda Cedro;Cricaré;2457,4058;;
45597;108;Fazenda Curral;Upanema;2660,5106;;
45597;112;Fazenda Guindaste;Tabuleiro;2565,7018;;
45597;113;Fazenda Imbé;Baiano Mistura;2621,5608;;
45597;115;Fazenda Malaquias;Upanema;2660,5106;;
45597;116;Fazenda Matinha;-1;3073,608;;
45597;117;Fazenda Onça;Miranga ECOL-B;2657,0082;;
45597;118;Fazenda Panelas;Baiano Mistura;2621,5608;;
45597;120;Fazenda Pau Brasil;-1;2695,4905;;
45597;119;Fazenda Pocinho;Polo Potiguar;2430,1245;;
45597;123;Fazenda Rio Branco;Fazenda Santo Estevão;2535,886;;
45597;127;Fazenda Santa Luzia;Santa Luzia;2546,426;;
45597;129;Fazenda Santa Rosa;-1;3073,608;;
45597;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2535,886;;
45597;126;Fazenda São Jorge;Cricaré;2457,4058;;
45597;128;Fazenda São Rafael;São Rafael;2622,8281;;
45597;1224;Foz do Vaza-Barris;-1;2676,0247;;
45597;122;Frade;Frade;2465,8385;;
45597;130;Furado;Alagoano;2695,4905;;
45597;4085;Galo de Campina;-1;2540,7141;;
45597;136;Garoupa;Cabiúnas Mistura;2570,8111;;
45597;137;Garoupinha;Cabiúnas Mistura;2570,8111;;
45597;4528;Gavião Azul;-1;3073,608;;
45597;4822;Gavião Belo;-1;3073,608;;
45597;4558;Gavião Branco;Gavião Branco;3073,608;;
45597;4617;Gavião Branco Norte;-1;3073,608;;
45597;4608;Gavião Caboclo;Gavião Caboclo;2979,0622;;
45597;4629;Gavião Carijó;-1;3073,608;;
45597;4859;Gavião Mateiro;-1;3073,608;;
45597;4627;Gavião Preto;Gavião Preto;2974,161;;
45597;4529;Gavião Real;Gavião Real;3061,2346;;
45597;4630;Gavião Tesoura;Gavião Tesoura;2913,9304;;
45597;4666;Gavião Vermelho;Gavião Vermelho;3027,6206;;
45597;383;Golfinho;Golfinho;2607,9129;;
45597;135;Gomo;Estação NCS;2565,2124;;
45597;4531;Graúna;-1;2881,3536;;
45597;133;Guajá;-1;2881,3536;;
45597;134;Guamaré;Polo Potiguar;2430,1245;;
45597;1283;Guanambi;Polo Recôncavo;2548,2192;;
45597;3445;Guará;-1;2517,0411;;
45597;132;Guaricema;-1;2676,0247;;
45597;2405;Harpia;-1;2449,5574;;
45597;142;Icapuí;Fazenda Belém;2305,6059;;
45597;141;Ilha de Bimbarra;Polo Recôncavo;2548,2192;;
45597;144;Ilha Pequena;Sergipano Terra;2515,5693;;
45597;875;Inhambu;FAL;2354,7012;;
45597;4691;Iraí;-1;2617,5435;;
45597;4841;Irara;-1;2469,98;;
45597;4713;Iraúna;-1;2625,863;;
45597;1103;Irerê;Irerê;2515,3721;;
45597;4711;Itaparica;Itaparica;2543,1062;;
45597;4615;Itapu;Itapu;2628,0141;;
45597;4828;Itapu_ECO;Itapu;2628,0141;;
45597;1123;Jaçanã;Upanema;2660,5106;;
45597;147;Jacuípe;-1;2925,0183;;
45597;1727;Jacupemba;-1;2820,6117;;
45597;743;Jacutinga;Cricaré;2457,4058;;
45597;150;Janduí;Upanema;2660,5106;;
45597;148;Jequiá;Tabuleiro;2565,7018;;
45597;2285;Jiribatuba;-1;2623,8726;;
45597;702;João de Barro;-1;2499,427;;
45597;153;Juazeiro;Upanema;2660,5106;;
45597;152;Jubarte;Parque das Baleias;2530,3676;;
45597;983;Juriti;Ouro Preto;2608,6871;;
45597;154;Lagoa Aroeira;Conceição B;2428,3715;;
45597;162;Lagoa do Paulo;Ouro Preto;2608,6871;;
45597;483;Lagoa do Paulo Norte;Ouro Preto;2608,6871;;
45597;673;Lagoa do Paulo Sul;Ouro Preto;2608,6871;;
45597;161;Lagoa Parda;-1;2820,6117;;
45597;165;Lagoa Parda Norte;-1;2820,6117;;
45597;4804;Lagoa Parda Sul;-1;2820,6117;;
45597;168;Lagoa Suruaca;Cricaré;2457,4058;;
45597;322;Lagosta;Condensado de Merluza;2930,9493;;
45597;159;Lamarão;Baiano Mistura;2621,5608;;
45597;1746;Lapa;Lapa;2478,0256;;
45597;157;Leodório;Baiano Mistura;2621,5608;;
45597;167;Leste de Poço Xavier;Upanema;2660,5106;;
45597;169;Leste do Urucu;Urucu;2776,4103;;
45597;158;Linguado;Polo Pampo;2453,089;;
45597;171;Livramento;Upanema;2660,5106;;
45597;160;Lorena;Upanema;2660,5106;;
45597;4552;Maçarico;Upanema;2660,5106;;
45597;174;Macau;Macau;2531,697;;
45597;4702;Mãe-da-Lua;-1;2925,0183;;
45597;186;Malhado;Cabiúnas Mistura;2570,8111;;
45597;185;Malombê;Baiano Mistura;2621,5608;;
45597;190;Manati;Baiano Mistura;2621,5608;;
45597;178;Mandacaru;Baiano Mistura;2621,5608;;
45597;4876;Manjuba;Albacora;2450,0212;;
45597;172;Marimbá;Polo Enchova;2596,0435;;
45597;177;Mariricu Oeste;-1;2820,6117;;
45597;196;Marlim;Marlim;2553,1276;;
45597;187;Marlim Leste;Marlim Leste;2547,4924;;
45597;188;Marlim Sul;Marlim Sul;2532,1134;;
45597;195;Massapê;Baiano Mistura;2621,5608;;
45597;197;Massuí;Polo Recôncavo;2548,2192;;
45597;184;Mata de São João;Estação São Roque;2613,1464;;
45597;181;Mato Grosso;Sergipano Terra;2515,5693;;
45597;189;Merluza;Condensado de Merluza;2930,9493;;
45597;4684;Mero;Mero;2604,6844;;
45597;381;Mexilhão;Condensado de Mexilhão;2944,2247;;
45597;180;Miranga;Miranga ECOL-B;2657,0082;;
45597;183;Miranga Norte;Miranga ECOL-B;2657,0082;;
45597;175;Monte Alegre;Polo Potiguar;2430,1245;;
45597;4807;Mosquito;-1;2820,6117;;
45597;192;Mossoró;Polo Potiguar;2430,1245;;
45597;4852;Muriqui;-1;2763,3101;;
45597;4718;Murucututu;Murucututu;2925,0183;;
45597;198;Namorado;Cabiúnas Mistura;2570,8111;;
45597;204;Nativo Oeste;-1;2820,6117;;
45597;200;Nordeste de Namorado;Cabiúnas Mistura;2570,8111;;
45597;4740;Nordeste de Sapinhoá;Sapinhoá;2612,657;;
