competencia;caixa;municipio;estado;royalties minimos;royalties excedentes
45536;45597;santa teresa;es;174135,37;0
45536;45597;sao domingos do norte;es;133950,29;0
45536;45597;sao gabriel da palha;es;187530,4;0
45536;45597;sao jose do calcado;es;140647,8;0
45536;45597;sao mateus;es;814352,52;102569,2
45536;45597;sao roque do canaa;es;140647,8;0
45536;45597;serra;es;1729735,4;165144,2
45536;45597;sooretama;es;695212,92;0
45536;45597;vargem alta;es;167402,61;0
45536;45597;venda nova do imigrante;es;174100,12;0
45536;45597;viana;es;700734,53;13807,27
45536;45597;vila pavao;es;133950,29;0
45536;45597;vila valerio;es;147345,31;0
45536;45597;vila velha;es;1261279,87;0
45536;45597;vitoria;es;1786980,53;74905,99
45536;45597;bacabal;ma;64962,74;48722,05
45536;45597;barreirinhas;ma;521088,26;0
45536;45597;bernardo do mearim;ma;910694,91;420004,19
45536;45597;bom lugar;ma;39753,31;29814,98
45536;45597;capinzal do norte;ma;572617,59;76827,52
45536;45597;lima campos;ma;745202,63;282270,69
45536;45597;pedreiras;ma;536110,06;30465,88
45536;45597;pocao de pedras;ma;39267,45;29450,59
45536;45597;primeira cruz;ma;522840,38;349,36
45536;45597;santo amaro do maranhao;ma;291,31;0,28
45536;45597;santo antonio dos lopes;ma;627054,64;724466,02
45536;45597;sao domingos do maranhao;ma;518670,25;0
45536;45597;sao luis gonzaga do maranhao;ma;2394,98;1796,23
45536;45597;sao luis;ma;0;0
45536;45597;trizidela do vale;ma;690525,04;167396,25
45536;45597;alfredo vasconcelos;mg;516152,02;0
45536;45597;barbacena;mg;444364,23;278,92
45536;45597;belmiro braga;mg;514703,47;0
45536;45597;belo oriente;mg;521128,43;0
45536;45597;betim;mg;468241,15;26559,26
45536;45597;brumadinho;mg;468899,27;9900,83
45536;45597;confins;mg;521086,31;0
45536;45597;congonhas;mg;521077,55;0
45536;45597;coronel fabriciano;mg;521077,55;0
45536;45597;ewbank da camara;mg;85,2;0
45536;45597;ibirite;mg;512159,21;0
45536;45597;ipatinga;mg;521077,55;0
45536;45597;itabirito;mg;521077,55;0
45536;45597;jacutinga;mg;499563,16;0
45536;45597;jeceaba;mg;521077,55;0
45536;45597;juiz de fora;mg;538144,79;1950,42
45536;45597;nazareno;mg;521077,55;0
45536;45597;ouro branco;mg;520695,66;0
45536;45597;pequi;mg;0;0
45536;45597;queluzita;mg;478861,41;0
45536;45597;ressaquinha;mg;511484,99;0
45536;45597;rio piracicaba;mg;521077,55;0
45536;45597;santa luzia;mg;617611,87;0
45536;45597;santana do paraiso;mg;521105,46;0
45536;45597;santos dumont;mg;74,65;0
45536;45597;sao bras do suacui;mg;438037,11;36892,27
45536;45597;sao jose da lapa;mg;516836,28;0
45536;45597;tres lagoas;ms;561930,76;2593,75
45536;45597;afua;pa;0;1623,98
45536;45597;alenquer;pa;0;1623,98
45536;45597;almeirim;pa;0;1623,98
45536;45597;anajas;pa;0;1623,98
45536;45597;breves;pa;0;1623,98
45536;45597;chaves;pa;0;1623,98
45536;45597;curua;pa;0;1623,98
45536;45597;faro;pa;0;1633,21
45536;45597;gurupa;pa;0;1623,98
45536;45597;juruti;pa;0;1623,98
45536;45597;melgaco;pa;0;1623,98
45536;45597;monte alegre;pa;0;1623,98
45536;45597;obidos;pa;0;1623,98
45536;45597;porto de moz;pa;0;1623,98
45536;45597;prainha;pa;0;1623,98
45536;45597;santarem;pa;0;1623,98
45536;45597;terra santa;pa;0;1623,98
45536;45597;alhandra;pb;211628,59;0
45536;45597;bayeux;pb;500073,88;0
45536;45597;caldas brandao;pb;497690,15;0
45536;45597;inga;pb;496220,89;0
45536;45597;jacarau;pb;496842,77;0
45536;45597;mamanguape;pb;490978,55;13,56
45536;45597;pedras de fogo;pb;446994,62;30,84
45536;45597;remigio;pb;521077,55;0
45536;45597;santa rita;pb;409777,25;704,29
45536;45597;sao miguel de taipu;pb;507211,81;0
45536;45597;abreu e lima;pe;471329,34;0
45536;45597;belo jardim;pe;521077,55;0
45536;45597;cabo de santo agostinho;pe;206057,78;253965,43
45536;45597;camaragibe;pe;1363,05;0
45536;45597;goiana;pe;509,52;0
45536;45597;gravata;pe;521077,55;0
45536;45597;igarassu;pe;481236,44;0
45536;45597;ipojuca;pe;410476,57;586692,09
45536;45597;itambe;pe;243,68;0
45536;45597;itaquitinga;pe;215450,38;0
45536;45597;jaboatao dos guararapes;pe;0;0
45536;45597;moreno;pe;467909,97;0
45536;45597;paulista;pe;301,07;0
45536;45597;pombos;pe;521077,55;0
45536;45597;recife;pe;331,81;0
45536;45597;sao lourenco da mata;pe;441376,14;0
45536;45597;sirinhaem;pe;0;398435,75
45536;45597;tacaimbo;pe;521077,55;0
45536;45597;vitoria de santo antao;pe;3915,68;0
45536;45597;araucaria;pr;486128,14;5506753,19
45536;45597;campo largo;pr;684,32;0
45536;45597;guaratuba;pr;488985,47;0
45536;45597;pitanga;pr;59497,52;1095,37
45536;45597;sao mateus do sul;pr;842975,66;788484,12
45536;45597;angra dos reis;rj;12857293,06;5942730,74
45536;45597;aperibe;rj;1745197,64;0
45536;45597;araruama;rj;12845374,98;41991657,88
45536;45597;areal;rj;1745199,12;0
45536;45597;armacao dos buzios;rj;15244859,28;14782211,72
45536;45597;arraial do cabo;rj;9599420,47;43974616,02
45536;45597;barra do pirai;rj;3499044,5;0
45536;45597;barra mansa;rj;3732131,13;38065,79
45536;45597;belford roxo;rj;3324185,98;0
45536;45597;bom jardim;rj;2243825,54;0
45536;45597;bom jesus do itabapoana;rj;2410034,83;0
45536;45597;cabo frio;rj;14003929,39;8867121,8
45536;45597;cachoeiras de macacu;rj;13736479,2;0
45536;45597;cambuci;rj;1911406,94;0
45536;45597;campos dos goytacazes;rj;14065068,24;35860665,83
45536;45597;cantagalo;rj;2077616,23;0
45536;45597;carapebus;rj;7932673,31;990865,82
45536;45597;cardoso moreira;rj;1828302,29;0
45536;45597;carmo;rj;1994511,58;0
45536;45597;casimiro de abreu;rj;10292731,65;3522116,97
45536;45597;comendador levy gasparian;rj;1662094,39;0
45536;45597;conceicao de macabu;rj;2160720,88;0
45536;45597;cordeiro;rj;2160720,88;0
45536;45597;duas barras;rj;1745197,64;0
45536;45597;duque de caxias;rj;13907628,54;873094,55
45536;45597;engenheiro paulo de frontin;rj;1828302,29;0
45536;45597;guapimirim;rj;14155587,73;633030,99
45536;45597;iguaba grande;rj;2160720,88;15221454,7
45536;45597;itaborai;rj;3280118,94;564705,34
45536;45597;itaguai;rj;12509246,02;989,84
45536;45597;italva;rj;1911406,94;0
45536;45597;itaocara;rj;2160720,88;0
45536;45597;itaperuna;rj;2991767,38;0
45536;45597;itatiaia;rj;2326930,18;0
45536;45597;japeri;rj;3278994,54;253901,83
45536;45597;laje do muriae;rj;1662092,98;0
45536;45597;macae;rj;108491652,6;6366305,09
45536;45597;macuco;rj;1662092,98;0
45536;45597;mage;rj;15838737,04;564705,34
45536;45597;mangaratiba;rj;10336239,55;4656899,28
45536;45597;marica;rj;12847333,77;212193863,3
45536;45597;mendes;rj;1994511,58;0
45536;45597;mesquita;rj;3324185,98;0
45536;45597;miguel pereira;rj;2243825,54;0
45536;45597;miracema;rj;2243825,54;0
45536;45597;natividade;rj;1911406,94;0
45536;45597;nilopolis;rj;3324185,98;0
45536;45597;niteroi;rj;13972827,92;69205279,02
45536;45597;nova friburgo;rj;3324185,98;0
45536;45597;nova iguacu;rj;3324185,98;0
45536;45597;paracambi;rj;3025385,53;1199,96
45536;45597;paraiba do sul;rj;3097323,87;0
45536;45597;parati;rj;9848976,81;5905639,29
45536;45597;paty do alferes;rj;2736600,87;0
45536;45597;petropolis;rj;3324185,98;0
45536;45597;pinheiral;rj;2673962,14;0
45536;45597;pirai;rj;2636467,9;12373,89
45536;45597;porciuncula;rj;1994511,58;0
45536;45597;porto real;rj;2556314,89;0
45536;45597;quatis;rj;1828302,29;0
45536;45597;queimados;rj;3241081,33;0
45536;45597;quissama;rj;9264660,35;8367396,92
45536;45597;resende;rj;3689194,63;45497,74
45536;45597;rio bonito;rj;2659348,77;0
45536;45597;rio claro;rj;1994511,58;17,06
45536;45597;rio das flores;rj;2217855,55;5525,46
45536;45597;rio das ostras;rj;12504162,85;2993058,99
45536;45597;rio de janeiro;rj;12778629,61;13658884,19
45536;45597;santa maria madalena;rj;1745197,64;0
45536;45597;santo antonio de padua;rj;2576244,13;0
45536;45597;sao fidelis;rj;2493139,47;0
45536;45597;sao francisco de itabapoana;rj;2576244,13;4582196,45
45536;45597;sao goncalo;rj;3280118,94;564705,34
45536;45597;sao joao da barra;rj;10286186,68;13922828,17
45536;45597;sao joao de meriti;rj;3324185,98;0
45536;45597;sao jose de uba;rj;1662092,98;0
45536;45597;sao jose do vale do rio preto;rj;2160720,88;0
45536;45597;sao pedro da aldeia;rj;2991767,38;0
45536;45597;sao sebastiao do alto;rj;1662092,98;0
45536;45597;sapucaia;rj;1994513,27;0
45536;45597;saquarema;rj;12023005,23;162033799,1
45536;45597;seropedica;rj;2908662,73;0
45536;45597;silva jardim;rj;11160889,35;0
45536;45597;sumidouro;rj;1911406,94;0
45536;45597;tangua;rj;2326930,18;0
45536;45597;teresopolis;rj;3324185,98;0
45536;45597;trajano de morais;rj;1745197,64;0
45536;45597;tres rios;rj;3427335,45;0
45536;45597;valenca;rj;2825558,08;0
45536;45597;varre-sai;rj;1662092,98;0
45536;45597;vassouras;rj;2928079,77;0
45536;45597;volta redonda;rj;3709524,68;94331,14
45536;45597;acari;rn;469,12;0
45536;45597;acu;rn;1108359,12;408539,43
45536;45597;afonso bezerra;rn;487713,5;3,15
45536;45597;agua nova;rn;446,78;0
45536;45597;alexandria;rn;491,46;0
45536;45597;almino afonso;rn;446,78;0
45536;45597;alto do rodrigues;rn;1944120,57;102124,58
45536;45597;antonio martins;rn;446,78;0
45536;45597;apodi;rn;677483,64;68539,01
45536;45597;areia branca;rn;936153,68;319948,42
45536;45597;augusto severo;rn;446,78;0
45536;45597;barauna;rn;673,37;0
45536;45597;caico;rn;737,19;0
45536;45597;caraubas;rn;680884,55;48778,83
45536;45597;carnauba dos dantas;rn;446,78;0
45536;45597;carnaubais;rn;524902,28;41286,34
45536;45597;cerro cora;rn;469,12;0
45536;45597;coronel joao pessoa;rn;446,78;0
45536;45597;cruzeta;rn;446,78;0
45536;45597;currais novos;rn;692,52;0
45536;45597;doutor severiano;rn;446,78;0
45536;45597;encanto;rn;446,78;0
45536;45597;equador;rn;446,78;0
45536;45597;felipe guerra;rn;2419729,78;39145,01
45536;45597;florania;rn;446,78;0
45536;45597;francisco dantas;rn;446,78;0
45536;45597;frutuoso gomes;rn;446,78;0
45536;45597;galinhos;rn;496618,34;4762,33
45536;45597;goianinha;rn;306566,08;0,2
45536;45597;governador dix-sept rosado;rn;769295,42;84093,37
45536;45597;grossos;rn;5494310,36;0
45536;45597;guamare;rn;206057,78;0
45536;45597;ielmo marinho;rn;341865,41;0
45536;45597;ipanguacu;rn;491,46;0
45536;45597;ipueira;rn;446,78;0
45536;45597;itaja;rn;446,78;0
45536;45597;itau;rn;446,78;0
45536;45597;jandaira;rn;507838,76;0
45536;45597;janduis;rn;446,78;0
45536;45597;jardim de piranhas;rn;491,46;0
45536;45597;jardim do serido;rn;491,46;0
45536;45597;joao camara;rn;514703,47;0
45536;45597;joao dias;rn;446,78;0
45536;45597;jose da penha;rn;446,78;0
45536;45597;jucurutu;rn;536,14;0
45536;45597;lagoa nova;rn;491,46;0
45536;45597;lucrecia;rn;446,78;0
45536;45597;luis gomes;rn;446,78;0
45536;45597;macaiba;rn;284744,34;4426,86
45536;45597;macau;rn;446860,67;167449,23
45536;45597;major sales;rn;446,78;0
45536;45597;marcelino vieira;rn;446,78;0
45536;45597;martins;rn;446,78;0
45536;45597;messias targino;rn;446,78;0
45536;45597;monte alegre;rn;0;0
45536;45597;mossoro;rn;1142185,89;550737,15
45536;45597;olho d'agua do borges;rn;446,78;0
45536;45597;ouro branco;rn;446,78;0
45536;45597;parana;rn;446,78;0
45536;45597;parau;rn;446,78;0
45536;45597;parelhas;rn;580,82;0
45536;45597;patu;rn;469,12;0
45536;45597;pau dos ferros;rn;603,16;0
45536;45597;pedro avelino;rn;446,78;0
45536;45597;pedro velho;rn;500830,49;0
45536;45597;pendencias;rn;206057,78;27439,86
45536;45597;piloes;rn;446,78;0
45536;45597;portalegre;rn;446,78;0
45536;45597;porto do mangue;rn;519082,52;27068,55
45536;45597;rafael fernandes;rn;446,78;0
45536;45597;rafael godeiro;rn;446,78;0
45536;45597;riacho da cruz;rn;446,78;0
45536;45597;riacho de santana;rn;446,78;0
45536;45597;rodolfo fernandes;rn;446,78;0
45536;45597;santana do serido;rn;446,78;0
45536;45597;sao fernando;rn;446,78;0
45536;45597;sao francisco do oeste;rn;446,78;0
45536;45597;sao goncalo do amarante;rn;351,62;0
45536;45597;sao joao do sabugi;rn;446,78;0
45536;45597;sao jose de mipibu;rn;114,07;0
45536;45597;sao jose do serido;rn;446,78;0
45536;45597;sao miguel;rn;580,82;0
45536;45597;sao rafael;rn;446,78;0
45536;45597;sao vicente;rn;446,78;0
45536;45597;serra do mel;rn;4738782,08;10915,68
45536;45597;serra negra do norte;rn;446,78;0
45536;45597;serrinha dos pintos;rn;446,78;0
45536;45597;severiano melo;rn;446,78;0
45536;45597;taboleiro grande;rn;446,78;0
45536;45597;tenente ananias;rn;446,78;0
45536;45597;tenente laurentino cruz;rn;446,78;0
45536;45597;tibau;rn;1100864,62;0
45536;45597;timbauba dos batistas;rn;446,78;0
45536;45597;triunfo potiguar;rn;446,78;0
45536;45597;umarizal;rn;469,12;0
45536;45597;upanema;rn;628479,38;42639,96
45536;45597;venha-ver;rn;446,78;0
45536;45597;vicosa;rn;446,78;0
45536;45597;arambare;rs;0;26,27
45536;45597;ararica;rs;474002,33;0
45536;45597;barra do ribeiro;rs;0;26,27
45536;45597;camaqua;rs;0;26,27
45536;45597;campo bom;rs;521077,55;0
45536;45597;canoas;rs;380663,36;0
45536;45597;capivari do sul;rs;0;26,27
45536;45597;cidreira;rs;0;499780,66
45536;45597;eldorado do sul;rs;0;26,27
45536;45597;gravatai;rs;513362,49;0
45536;45597;guaiba;rs;521077,55;26,27
45536;45597;igrejinha;rs;0;0
45536;45597;imbe;rs;272102,71;584429,95
45536;45597;jaquirana;rs;517259,32;0
45536;45597;mostardas;rs;0;26,27
45536;45597;osorio;rs;0;2301,06
45536;45597;palmares do sul;rs;0;26,27
45536;45597;pelotas;rs;0;26,27
45536;45597;porto alegre;rs;0;26,27
45536;45597;rio grande;rs;499792,6;280,22
45536;45597;santo antonio da patrulha;rs;0;0
45536;45597;sao francisco de paula;rs;477093,05;0
45536;45597;sao jose do norte;rs;0;26,27
45536;45597;sao jose dos ausentes;rs;518044,94;0
45536;45597;sao lourenco do sul;rs;0;25,28
45536;45597;tapes;rs;0;26,27
45536;45597;tavares;rs;0;26,27
45536;45597;tramandai;rs;206057,78;689489,61
45536;45597;turucu;rs;0;26,27
45536;45597;viamao;rs;521077,55;26,27
45536;45597;xangri-la;rs;0;581856,2
45536;45597;araquari;sc;0;627572,99
45536;45597;balneario barra do sul;sc;0;627575,48
45536;45597;brusque;sc;826,17;0
45536;45597;campo alegre;sc;521077,55;0
45536;45597;canelinha;sc;587934,73;0
45536;45597;cocal do sul;sc;521077,55;0
45536;45597;forquilhinha;sc;521077,55;0
45536;45597;garuva;sc;447378,37;673580,37
45536;45597;gaspar;sc;443,33;0
45536;45597;guaramirim;sc;1078,26;0
45536;45597;indaial;sc;521077,55;0
45536;45597;itapoa;sc;0;627575,48
45536;45597;joinville;sc;0;628202,13
45536;45597;maracaja;sc;521077,55;0
45536;45597;morro da fumaca;sc;521077,55;0
45536;45597;nova veneza;sc;520366,94;0
45536;45597;pomerode;sc;521077,55;0
45536;45597;porto belo;sc;521077,55;0
45536;45597;pouso redondo;sc;561600,42;0
45536;45597;sangao;sc;521077,55;0
45536;45597;sao francisco do sul;sc;446860,67;1291922,99
45536;45597;sao joao batista;sc;521077,55;0
45536;45597;sao pedro de alcantara;sc;494723,75;0
45536;45597;tijucas;sc;521940,21;0
45536;45597;timbe do sul;sc;519805,26;0
45536;45597;tubarao;sc;395,43;0
45536;45597;urussanga;sc;695,59;0
45536;45597;amparo de sao francisco;se;109,22;0
45536;45597;aquidaba;se;141,99;0
45536;45597;aracaju;se;206057,78;11597,28
45536;45597;araua;se;114,68;0
45536;45597;areia branca;se;471571,56;2383,97
45536;45597;barra dos coqueiros;se;526530,14;33369,82
45536;45597;boquim;se;147,45;0
45536;45597;brejo grande;se;581149,22;5074,85
45536;45597;campo do brito;se;131,06;0
45536;45597;canhoba;se;109,22;0
45536;45597;caninde de sao francisco;se;147,45;0
45536;45597;capela;se;446909,58;1205,84
45536;45597;carira;se;141,99;0
45536;45597;carmopolis;se;446860,67;633249,54
45536;45597;cedro de sao joao;se;109,22;0
45536;45597;cristinapolis;se;131,06;0
45536;45597;cumbe;se;109,22;0
45536;45597;divina pastora;se;670824,87;244135,65
45536;45597;estancia;se;447719,35;9,13
45536;45597;feira nova;se;109,22;0
45536;45597;frei paulo;se;120,14;0
45536;45597;gararu;se;114,68;0
45536;45597;general maynard;se;473307,35;1538,48
45536;45597;gracho cardoso;se;109,22;0
45536;45597;ilha das flores;se;109,22;0
45536;45597;indiaroba;se;480119,78;0
45536;45597;itabaiana;se;196,6;0
45536;45597;itabaianinha;se;163,83;0
45536;45597;itabi;se;109,22;0
45536;45597;itaporanga d'ajuda;se;412837,49;33389,24
45536;45597;japaratuba;se;206057,78;217564,02
45536;45597;japoata;se;481148,93;0
45536;45597;lagarto;se;196,6;0
45536;45597;laranjeiras;se;468187,91;20,74
45536;45597;macambira;se;109,22;0
45536;45597;malhada dos bois;se;109,22;0
45536;45597;malhador;se;120,14;0
45536;45597;maruim;se;465533,39;30766,28
45536;45597;moita bonita;se;114,68;0
45536;45597;monte alegre de sergipe;se;120,14;0
45536;45597;muribeca;se;109,22;0
45536;45597;neopolis;se;136,52;0
45536;45597;nossa senhora aparecida;se;109,22;0
45536;45597;nossa senhora da gloria;se;158,37;0
45536;45597;nossa senhora das dores;se;147,45;0
45536;45597;nossa senhora de lourdes;se;109,22;0
45536;45597;nossa senhora do socorro;se;452510,75;16,69
45536;45597;pacatuba;se;249036,17;206,51
45536;45597;pedra mole;se;109,22;0
45536;45597;pedrinhas;se;109,22;0
45536;45597;pinhao;se;109,22;0
45536;45597;pirambu;se;536332,05;21777,95
45536;45597;poco redondo;se;152,91;0
45536;45597;poco verde;se;141,99;0
45536;45597;porto da folha;se;147,45;0
45536;45597;propria;se;152,91;0
45536;45597;riachao do dantas;se;136,52;0
45536;45597;riachuelo;se;6047949,28;33203,25
45536;45597;ribeiropolis;se;131,06;0
45536;45597;rosario do catete;se;647565,02;263260,67
45536;45597;salgado;se;136,52;0
45536;45597;santa luzia do itanhy;se;499470,95;0
45536;45597;santa rosa de lima;se;109,22;0
45536;45597;santana do sao francisco;se;511594,21;0
45536;45597;santo amaro das brotas;se;374619,52;20871,82
45536;45597;sao cristovao;se;380340,39;1282,2
45536;45597;sao domingos;se;114,68;0
45536;45597;sao francisco;se;109,22;0
45536;45597;sao miguel do aleixo;se;109,22;0
45536;45597;simao dias;se;163,83;0
45536;45597;siriri;se;84749,68;61393,01
45536;45597;telha;se;109,22;0
45536;45597;tobias barreto;se;174,75;0
45536;45597;tomar do geru;se;120,14;0
45536;45597;umbauba;se;141,99;0
45536;45597;aparecida;sp;125782,42;0
45536;45597;apiai;sp;0;0
45536;45597;aracoiaba da serra;sp;561200,37;2102,78
45536;45597;arapei;sp;602898,5;0
45536;45597;areias;sp;601449,95;0
45536;45597;aruja;sp;151806,37;0
45536;45597;atibaia;sp;519805,26;0
45536;45597;bananal;sp;91083,82;0
45536;45597;barra do turvo;sp;86746,48;0
45536;45597;barueri;sp;173493;0
45536;45597;bertioga;sp;1430067,29;5178352,19
45536;45597;bilac;sp;32,88;0
45536;45597;biritiba-mirim;sp;121445,09;0
45536;45597;boa esperanca do sul;sp;521077,55;0
45536;45597;braganca paulista;sp;565173,64;3496,26
45536;45597;cacapava;sp;688828,08;24886,03
45536;45597;cachoeira paulista;sp;121445,09;0
45536;45597;caieiras;sp;156143,7;0
45536;45597;cajamar;sp;147469,05;0
45536;45597;cajati;sp;121445,09;0
45536;45597;campinas;sp;561551,83;2226,62
45536;45597;campos do jordao;sp;134457,07;0
45536;45597;cananeia;sp;1247379,84;0
45536;45597;canas;sp;86746,48;0
45536;45597;caraguatatuba;sp;1337378,83;8884069,72
45536;45597;carapicuiba;sp;173493;0
45536;45597;cotia;sp;173493;0
45536;45597;cruzeiro;sp;672066,18;0
45536;45597;cubatao;sp;7742126,46;56713,19
45536;45597;cunha;sp;112770,45;0
45536;45597;diadema;sp;173493;0
45536;45597;eldorado;sp;99758,47;0
45536;45597;embu-guacu;sp;143131,72;0
45536;45597;embu;sp;173493;0
45536;45597;ferraz de vasconcelos;sp;173493;0
45536;45597;francisco morato;sp;173493;0
45536;45597;franco da rocha;sp;169155,68;0
45536;45597;guararema;sp;208905,26;4204599,21
45536;45597;guaratingueta;sp;164818,35;0
45536;45597;guaruja;sp;173493;0
45536;45597;guarulhos;sp;173493;0
45536;45597;igarata;sp;576406,55;0
45536;45597;iguape;sp;1587574,35;344967,17
45536;45597;ilha comprida;sp;1133981,67;1390447,35
45536;45597;ilhabela;sp;1750363,52;20826190,96
45536;45597;indaiatuba;sp;473166,89;0
45536;45597;itanhaem;sp;156143,7;0
45536;45597;itapecerica da serra;sp;173493;0
45536;45597;itapetininga;sp;169,18;0
45536;45597;itapevi;sp;173493;0
45536;45597;itaquaquecetuba;sp;173493;0
45536;45597;itariri;sp;99758,47;0
45536;45597;itatiba;sp;564162,03;24940,57
45536;45597;itirapina;sp;0;0
45536;45597;itu;sp;466301,12;6804,6
45536;45597;jacarei;sp;173493;0
45536;45597;jacupiranga;sp;104095,78;0
45536;45597;jaguariuna;sp;519207,8;0
45536;45597;jambeiro;sp;86746,48;0
45536;45597;jandira;sp;160481,03;0
45536;45597;juquia;sp;108433,12;0
45536;45597;juquitiba;sp;121445,09;0
45536;45597;lagoinha;sp;86746,48;0
45536;45597;lavrinhas;sp;86746,48;0
45536;45597;limeira;sp;563505,35;116929,45
45536;45597;lorena;sp;611691,13;34614,02
45536;45597;mairipora;sp;156143,7;0
45536;45597;maua;sp;2230250,31;458,54
45536;45597;miracatu;sp;112770,45;0
45536;45597;moji das cruzes;sp;173493;0
45536;45597;mongagua;sp;134457,07;0
45536;45597;monteiro lobato;sp;86746,48;0
45536;45597;natividade da serra;sp;86746,48;0
45536;45597;osasco;sp;173493;0
45536;45597;paraibuna;sp;620247,8;0
45536;45597;pariquera-acu;sp;108433,12;0
45536;45597;paulinia;sp;717703,83;3052,85
45536;45597;pedro de toledo;sp;91083,82;0
45536;45597;peruibe;sp;142056,21;106077,38
45536;45597;pindamonhangaba;sp;240641,94;38067,42
45536;45597;piquete;sp;99758,47;0
45536;45597;pirapora do bom jesus;sp;99758,47;0
45536;45597;poa;sp;160481,03;7878035,84
45536;45597;porto feliz;sp;561004,26;5475,86
45536;45597;potim;sp;108433,12;0
45536;45597;praia grande;sp;1991555,32;0
45536;45597;queluz;sp;91083,82;0
45536;45597;redencao da serra;sp;86746,48;0
45536;45597;registro;sp;138794,4;0
45536;45597;ribeirao branco;sp;521077,55;0
45536;45597;ribeirao pires;sp;164818,35;0
45536;45597;rio claro;sp;554855,73;53644,97
45536;45597;rio grande da serra;sp;134457,07;0
45536;45597;roseira;sp;607824,03;0
45536;45597;salesopolis;sp;99758,47;0
45536;45597;santa branca;sp;716271,58;0
45536;45597;santa isabel;sp;657974,35;0
45536;45597;santana de parnaiba;sp;160481,03;0
45536;45597;santo andre;sp;173493;0
45536;45597;santo antonio do pinhal;sp;86746,48;0
45536;45597;santos;sp;159510,97;0
45536;45597;sao bento do sapucai;sp;91083,82;0
45536;45597;sao bernardo do campo;sp;705806,78;152761,62
45536;45597;sao caetano do sul;sp;173493;0
45536;45597;sao carlos;sp;521077,55;0
45536;45597;sao jose do barreiro;sp;605416,73;0
45536;45597;sao jose dos campos;sp;706436,61;34809,61
45536;45597;sao lourenco da serra;sp;95421,14;0
45536;45597;sao luis do paraitinga;sp;91083,82;0
45536;45597;sao paulo;sp;173493;0
45536;45597;sao sebastiao;sp;751656,64;30252035,42
45536;45597;sao vicente;sp;2555871,17;0
45536;45597;sete barras;sp;95421,14;0
45536;45597;silveiras;sp;596433,45;5227,4
45536;45597;suzano;sp;612232,62;0
45536;45597;taboao da serra;sp;173493;0
45536;45597;taubate;sp;2802324,32;10671,62
45536;45597;tremembe;sp;134457,07;0
45536;45597;ubatuba;sp;631271,03;58242,34
45536;45597;vargem grande paulista;sp;134457,07;0
45566;45627;anadia;al;408,16;0
45566;45627;atalaia;al;556433,41;0
45566;45627;barra de santo antonio;al;543300,35;548,12
45566;45627;barra de sao miguel;al;570042,48;0
45566;45627;boca da mata;al;573713,18;0
45566;45627;branquinha;al;0;0
45566;45627;cajueiro;al;442,18;0
45566;45627;campestre;al;340,13;0
45566;45627;campo alegre;al;539,59;0
45566;45627;capela;al;408,16;0
45566;45627;cha preta;al;340,13;0
45566;45627;colonia leopoldina;al;442,18;0
45566;45627;coqueiro seco;al;525714,3;152,84
45566;45627;coruripe;al;206078,91;14138,85
45566;45627;feliz deserto;al;597064,42;17194,68
45566;45627;flexeiras;al;553243,76;0
45566;45627;ibateguara;al;391,16;0
45566;45627;igreja nova;al;442,18;0
45566;45627;jacuipe;al;560754,78;0
45566;45627;japaratinga;al;340,13;0
45566;45627;jequia da praia;al;532322,54;1647,16
45566;45627;joaquim gomes;al;442,18;0
45566;45627;jundia;al;410,85;0
45566;45627;junqueiro;al;442,18;0
45566;45627;maceio;al;557883,25;17681,72
45566;45627;maragogi;al;476,19;0
45566;45627;marechal deodoro;al;343067,92;12661,37
45566;45627;matriz de camaragibe;al;558575,96;0
45566;45627;messias;al;569438,83;0
45566;45627;murici;al;459,18;0
45566;45627;novo lino;al;374,15;0
45566;45627;paripueira;al;529053,39;1207,67
45566;45627;passo de camaragibe;al;391,16;0
45566;45627;penedo;al;2885316,43;0,13
45566;45627;piacabucu;al;566317,66;508,79
45566;45627;pilar;al;8616762,44;232353,23
45566;45627;pindoba;al;340,13;0
45566;45627;porto calvo;al;459,18;0
45566;45627;porto de pedras;al;340,13;0
45566;45627;porto real do colegio;al;425,17;0
45566;45627;rio largo;al;518783,47;36,88
45566;45627;roteiro;al;206078,91;0
45566;45627;santa luzia do norte;al;544769,61;0,92
45566;45627;santana do mundau;al;357,14;0
45566;45627;sao jose da laje;al;442,18;0
45566;45627;sao luis do quitunde;al;502,03;0
45566;45627;sao miguel dos campos;al;4104403,68;195100,74
45566;45627;sao miguel dos milagres;al;340,13;0
45566;45627;sao sebastiao;al;566838,09;0
45566;45627;satuba;al;595640,1;12418,57
45566;45627;teotonio vilela;al;553396,82;0
45566;45627;uniao dos palmares;al;561,22;0
45566;45627;vicosa;al;459,18;0
45566;45627;alvaraes;am;561775,44;0
45566;45627;anama;am;554584,62;2551,51
45566;45627;anori;am;545246,91;3111,72
45566;45627;autazes;am;0;2086,03
45566;45627;beruri;am;0;1716,93
45566;45627;borba;am;21,25;0
45566;45627;caapiranga;am;552935,95;701,71
45566;45627;careiro da varzea;am;0;2086,03
45566;45627;careiro;am;0;1716,93
45566;45627;coari;am;2858100,27;2906013,1
45566;45627;codajas;am;543647,29;3291,57
45566;45627;iranduba;am;529117,18;2086,02
45566;45627;itacoatiara;am;0;2086,03
45566;45627;itapiranga;am;0;2086,03
45566;45627;manacapuru;am;563037,44;1716,93
